isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000539749	1	42735135	42735877	ENSG00000164007	CLDN19	42733585,42733587,42735602,42737661,42737663,42739074,42739331,42739333,42739353,42739355,42739357,42739379,42739391,42739393,42739395,42739401,42739403
ENST00000302506	1	48188357	48188369	ENSG00000164045	CDC25A	48159051,48161288,48161577,48161929,48166151,48166701,48166772,48167489,48170479,48172037,48177193,48177275,48177416,48179049,48185661,48186437,48186835
ENST00000634384	1	48460420	48460708	ENSG00000164053	ATRIP	48447420,48447422,48448976,48451501,48451503,48451505,48452407,48453117,48454577,48459288,48459487,48461256,48466685
ENST00000320211	2	48460420;48466310	48460708;48466629	ENSG00000164053	ATRIP	48447420,48447422,48448976,48451501,48451503,48451505,48452407,48453117,48454577,48459288,48459487,48461256,48466685
ENST00000498376	1	49720895	49721019	ENSG00000164068	RNF123	49691019,49691484,49691802,49692200,49692412,49692717,49696997,49698092,49701071,49702606,49704846,49704989,49705786,49707340,49707643,49709949,49714478,49715796,49719427,49721149
ENST00000296519	1	174318666	174318834	ENSG00000164118	CEP44	174286087,174286089,174286712,174288476,174290542,174290986,174291935,174298534,174300034,174304501,174305604,174307831,174308139,174308141,174309579,174312188,174316643,174318208,174321516,174323631,174327253,174331490,174332379,174332670
ENST00000296679	1	77492196	77492252	ENSG00000164253	WDR41	77427474,77427491,77428043,77429342,77429344,77430013,77433107,77433109,77435944,77438849,77439133,77440106,77440928,77443147,77443749,77443798,77447458,77447920,77453181,77455803,77456086,77459768,77460142,77463795,77466708,77468791,77469352,77469442,77470538,77473977,77480366,77482544,77484142,77484711,77484946,77485176,77487967,77489923,77490575,77494478,77502004,77506579,77506698,77507204,77507874,77513147,77515663,77515978,77521244,77525444,77527308,77530952,77531793,77532994,77534578,77536556,77537018,77537346,77538190,77539623,77541124,77542410,77545028,77548826,77548828,77553008,77554200,77557671,77557943,77558306,77562096,77562204,77562720,77563547,77569359,77569817,77574808,77576274,77579721,77582931,77586059,77586679,77586681,77587309,77589089,77592734,77592736,77599158,77601867,77601884,77602711,77603785,77603844,77605646,77605976,77611120,77614338,77616358,77616594,77616968,77620514
ENST00000296734	1	55160244	55160329	ENSG00000164294	GPX8	55163255,55163257
ENST00000393964	1	160422156	160422301	ENSG00000164611	PTTG1	160423109,160423653
ENST00000483567	2	123502753;123503117	123502943;123503201	ENSG00000164675	IQUB	123456190,123457568,123458013,123458699,123460292,123460294,123462286,123463252,123463497,123466886,123471515,123473242,123476697,123478132,123478531,123480110,123480940,123485749,123486284,123490602,123493774,123493940,123497074,123497860,123499022,123505051,123509639,123509641,123511303,123511562,123512170,123520993,123521909,123522316,123523169,123529556,123529558,123533179
ENST00000336949	1	38801488	38802534	ENSG00000165175	MID1IP1	38801549
ENST00000488630	2	93110722;93111939	93111878;93112217	ENSG00000165233	CARD19	93098002,93101671,93102990,93109180,93109609,93110742,93110744,93111089
ENST00000493581	4	33442212;33442519;33442971;33443459	33442300;33442851;33443320;33443765	ENSG00000165272	AQP3	33441736,33441746,33441756,33445876
ENST00000700257	1	35091292	35092542	ENSG00000165282	PIGO	35088398,35088472,35088974,35089556,35089578,35090563,35091333,35091473,35094458,35095168
ENST00000479790	1	21495319	21496051	ENSG00000165487	MICU2	21496087,21498962,21499256,21502427,21502900,21503820,21504595,21504773,21504775,21504798,21505934,21507171,21508002,21508952,21509185,21514226,21519901,21523239,21530207,21538245,21541781,21543796,21544108,21548218,21551679,21551899,21553793,21555851,21557758,21561953,21562177,21562354,21566680,21566880,21570892,21572715,21576359,21578218,21579199,21581262,21581956,21583636,21583638,21585115,21585692,21587492,21588310,21588381,21590066,21593528,21594570,21594967,21596568,21596872,21598283,21600101,21603355
ENST00000491270	1	75235744	75235834	ENSG00000165644	COMTD1	75235401
ENST00000557041	5	20458703;20459441;20459734;20460299;20460846	20459205;20459627;20460191;20460654;20461162	ENSG00000165782	PIP4P1	20457828,20458682,20460207
ENST00000354884	1	47415497	47416324	ENSG00000165915	SLC39A13	47407958,47414456
ENST00000299237	1	57999671	58000400	ENSG00000166188	ZNF319	57998191
ENST00000494068	1	101886732	101887197	ENSG00000166432	ZMAT1	101886653,101887542,101887825,101889865,101889904,101893571,101893704,101898133,101898175,101902207,101902909,101913868,101915933,101916287,101917422,101918252,101925075,101925125,101926580
ENST00000570306	4	19378631;19379133;19379948;19381687	19378895;19379781;19380607;19381780	ENSG00000166484	MAPK7	19380725,19380916,19381374,19383009
ENST00000504495	1	8780113	8780574	ENSG00000166532	RIMKLB	8682151,8684765,8688106,8688816,8689135,8689137,8690791,8691478,8695271,8701508,8710131,8712100,8714096,8716033,8718878,8724555,8727961,8728935,8730230,8730465,8732729,8732731,8735875,8739472,8740716,8741842,8741869,8742911,8745086,8745537,8746466,8747900,8752141,8756189,8764122,8765627,8766440,8768404,8770099,8774416,8774893,8774895,8779066,8781715
ENST00000679327	1	66549010	66549937	ENSG00000166548	TK2	66508695,66510561,66510563,66512908,66512954,66515459,66516054,66518020,66520662,66525296,66525852,66529304,66529306,66529308,66529488,66529490,66530305,66530609,66531867,66533214,66534463,66534465,66535738,66536941,66537851,66538031,66539839,66540472,66544322,66545144,66545517,66546896
ENST00000438720	1	73207257	73208313	ENSG00000166685	COG1	73196911,73198187,73198720,73200066,73200384,73201554,73207761
ENST00000531776	2	16789297;16789879	16789774;16790797	ENSG00000166689	PLEKHA7	16778987,16783330,16784626,16785685,16787392,16788221,16789400,16790131,16791728,16791803,16792407,16794151,16796353,16797382,16799071,16799315,16799903,16804126,16804705,16807638,16807976,16808876,16809978,16811799,16813583,16813585,16814109,16814594,16814623,16814972,16822946,16823139,16823399,16824020,16824480,16825600,16828350,16829148,16829150,16829152,16830415,16831460,16831522,16834349,16834454,16835690,16837367,16839074,16839606,16840775,16843280,16843572,16843981,16844229,16844245,16848466,16850859,16852416,16854307,16854488,16856243,16859530,16860550,16860552,16860554,16863460,16863789,16867824,16868395,16869502,16870497,16878741,16879417,16880320,16883843,16884756,16890454,16892138,16892383,16892746,16892748,16893113,16895585,16897095,16897551,16898877,16900240,16900330,16901418,16903256,16904222,16909112,16909135,16909453,16911660,16915828,16921354,16921523,16921583,16926429,16927657,16929248,16937753,16943987,16947960,16948090,16948584,16948611,16950745,16951259,16952173,16952232,16956320,16957848,16958429,16958469,16958500,16961944,16966196,16966283,16968306,16968577,16968739,16968741,16969051,16969536,16970704,16971175,16973426,16973504,16973950,16975099,16976270,16976911,16981237,16981993,16985089,16985191,16985802,16988238,16989599,16992092,16997701,16997772,17000182,17000229,17003043,17003347,17003757,17007718,17009128,17011572
ENST00000415968	1	43639799	43640323	ENSG00000166762	CATSPER2	43628903,43636535,43637778,43641261,43644554,43644666,43644878,43645117,43645661,43649603,43655533,43656804,43658916,43658966,43659023,43659059,43662238,43664634
ENST00000524592	1	57646406	57646750	ENSG00000166793	YPEL4	57646206,57647807,57648876
ENST00000337979	2	59801486;59803301	59803217;59803848	ENSG00000166900	STX3	59713971,59717168,59717422,59717764,59718480,59719287,59722696,59723860,59724490,59724834,59724936,59725259,59725261,59727852,59729098,59729100,59731613,59734385,59737331,59740655,59740678,59741937,59742663,59743077,59749110,59752113,59755676,59756809,59757678,59757988,59758798,59759356,59760384,59760927,59763156,59764559,59766856,59767715,59768211,59768224,59771246,59771538,59781174,59782063,59783237,59783267,59783585,59784246,59784990,59787638,59789585,59789973,59789975,59789977,59791054,59791056,59791656,59793236,59793309,59795246,59795404,59795890,59795958,59796979,59799226,59803139,59804135,59805649
ENST00000557266	1	90956901	90957112	ENSG00000166965	RCCD1	90955559,90958237,90960266,90963001
ENST00000465821	1	127943238	127944614	ENSG00000167106	EEIG1	127942844,127943067,127945042,127947778,127947946,127950143,127952858,127953156,127953158,127953659,127955262,127957263,127958132,127958533,127961286,127961288,127961305,127961307,127962150,127962609,127963305,127964546,127966463,127966698,127967286,127971391,127972383,127972444,127972784,127974007,127975745,127977229,127977231,127979721
ENST00000372842	1	128420187;128421075	128420857;128422867	ENSG00000167123	CERCAM	128412080,128416378,128425656,128426739,128426870,128428770,128430081,128431098,128431559,128433215,128433574,128433768,128433989,128434811,128434813,128435433,128435435
ENST00000394901	1	28902702	28902817	ENSG00000167536	DHRS13	28899168
ENST00000587009	2	4446198;4446720	4446282;4446835	ENSG00000167671	UBXN6	4447255,4449673
ENST00000576239	2	770158;770508	770420;771324	ENSG00000167699	GLOD4	758296,758313,761150,769492,770463
ENST00000534054	2	67628252;67629052	67628322;67629717	ENSG00000167799	NUDT8	67628137,67628489,67628772
ENST00000574735	2	5106507;5109053;5109768	5106526;5109393;5109868	ENSG00000167840	ZNF232	5106794,5117927,5120244,5120721,5120837
ENST00000250076	1	5106507	5106526	ENSG00000167840	ZNF232	5106794,5117927,5120244,5120721,5120837
ENST00000652647	2	2009623;2009735	2009623;2009735	ENSG00000167962	ZNF598	1998288,2000355,2002674,2008814
ENST00000449131	1	61962894	61964103	ENSG00000167995	BEST1	61950906,61952766,61954115,61959175,61964662,61964664,61964666
ENST00000407022	1	62705916;62706235	62706203;62706258	ENSG00000168000	BSCL2	62689384,62689689,62690060,62690219,62691326,62692832,62693959,62696449,62696459,62696906,62702211,62703301,62703336
ENST00000439504	2	72822962;72824123	72824059;72824733	ENSG00000168010	ATG16L2	72816665,72821330,72822709,72829452,72830909,72832090,72835073,72836126,72838707,72841202,72841983
ENST00000377390	1	64765519	64765950	ENSG00000168066	SF1	64766564,64767672,64767763,64767765,64770214,64771843,64772483,64772831,64774327,64775858
ENST00000393879	2	42021672;42022473	42022398;42022569	ENSG00000168256	NKIRAS2	42011862,42012741,42013289,42013938,42014913,42019141,42022802,42023143
ENST00000393885	1	42022473	42022569	ENSG00000168256	NKIRAS2	42011862,42012741,42013289,42013938,42014913,42019141,42022802,42023143
ENST00000677773	1	149010352	149011569	ENSG00000168280	KIF5C	148878534,148879236,148881369,148881371,148881769,148882656,148883182,148884100,148889021,148889023,148891556,148891842,148895814,148898092,148898437,148903547,148905034,148905815,148906598,148906733,148907431,148908191,148910900,148912834,148912865,148917116,148918230,148918925,148919487,148921355,148921493,148921964,148922202,148923304,148929430,148930138,148933556,148934501,148935857,148937291,148937850,148941209,148941256,148941517,148941519,148942857,148943484,148943948,148945306,148945348,148947234,148949209,148953928,148959726,148960056,148960958,148962644,148963044,148966260,148966653,148967164,148967547,148967549,148967984,148968227,148968739,148968741,148970206,148973790,148974867,148975716,148976996,148979927,148981139,148981959,148987224,148987871,148988729,148989453,148991645,148993413,148994055,148994110,148994112,148994453,148995531,148996905,148997621,149000070,149000866,149002455,149002511,149002540,149002542,149003028,149003940,149003942,149004353,149004355,149006706,149008702,149009692,149011139,149012412,149012496,149013406,149015055,149018157,149019342,149026701
ENST00000474420	1	96861456	96861578	ENSG00000168758	SEMA4C	96861479,96861835,96863915,96864641,96865419,96867062
ENST00000490848	2	41836552;41842277	41836780;41842553	ENSG00000168970	JMJD7-PLA2G4B	41833565,41837246,41840967,41845060
ENST00000515481	6	179614960;179615596;179616219;179616959;179617111;179618900	179615545;179616125;179616868;179617020;179617513;179619268	ENSG00000169045	HNRNPH1	179614490,179618246,179619924,179619926,179620268,179621153,179625354,179625356,179625526,179627967,179631107
ENST00000453960	1	154031287	154031395	ENSG00000169057	MECP2	154022349,154032645,154034979,154035269,154038473,154040398,154042041,154044537,154049076,154052349,154053093,154055762,154056876,154057972,154060367,154060459,154060837,154063068,154067434,154068752,154070117,154074336,154074887,154076314,154077133,154078885,154083112,154084358,154089283,154089579,154092849,154094233,154094795,154095184,154098404,154102921,154102923,154104590,154115802,154117757,154117821,154118405,154118685,154122461,154123406,154126927,154128511,154129810,154129840,154129915,154134320
ENST00000303391	1	154031287	154031395	ENSG00000169057	MECP2	154022349,154032645,154034979,154035269,154038473,154040398,154042041,154044537,154049076,154052349,154053093,154055762,154056876,154057972,154060367,154060459,154060837,154063068,154067434,154068752,154070117,154074336,154074887,154076314,154077133,154078885,154083112,154084358,154089283,154089579,154092849,154094233,154094795,154095184,154098404,154102921,154102923,154104590,154115802,154117757,154117821,154118405,154118685,154122461,154123406,154126927,154128511,154129810,154129840,154129915,154134320
ENST00000491814	1	114296069	114296977	ENSG00000169129	AFAP1L2	114296321,114298864,114300588,114302889,114305218,114306571,114308979,114309222,114309637,114310606,114310857,114312299,114312301,114312303,114312379,114316585,114317890,114317981,114318076,114319327,114319432,114319449,114319490,114320419,114323400,114323569,114329967,114330119,114330681,114331102,114331979,114333445,114334904,114335293,114335824,114335826,114337507,114343258,114343376,114345347,114348472,114348684,114349457,114355787,114357648,114357711,114360860,114361900,114363014,114367945,114369886,114371770,114373111,114373296,114373493,114375223,114378798,114379637,114381005,114382206,114386269,114388197,114388540,114389674,114389999,114390371,114390790,114394965,114396108,114400862,114401392
ENST00000478234	2	177302179;177303321	177302396;177303406	ENSG00000169228	RAB24	177301237,177302090,177302657
ENST00000506037	1	155136377	155136827	ENSG00000169241	NA	NA
ENST00000517712	1	140668425	140669726	ENSG00000169398	PTK2	140660013,140660075,140660091,140660817,140661406,140661434,140661442,140664523,140665867,140666206,140667919,140669664,140669964,140670001,140673252,140676512,140678498,140679543,140683038,140685926,140685928,140688914,140690404,140690555,140690815,140693051,140693053,140694512,140698759,140699531,140700628,140704562,140706426,140709149,140711799,140711801,140711803,140713723,140713963,140718002,140720353,140720898,140725696,140731771,140733613,140734504,140735426,140736287,140739906,140745721,140746200,140750718,140752348,140752503,140755632,140758507,140759213,140762925,140766355,140768704,140769007,140769609,140770359,140770468,140773527,140781071,140781988,140783473,140783791,140785370,140786299,140791496,140791768,140792266,140792284,140792464,140793811,140795655,140795657,140795659,140795754,140799224,140804068,140804606,140804686,140805144,140805884,140806385,140806387,140807639,140809909,140812644,140815196,140819022,140819485,140822023,140822737,140823255,140830068,140830163,140832461,140834246,140834961,140835817,140835886,140838397,140840694,140842905,140845440,140848134,140849139,140851968,140853656,140856564,140860456,140865126,140867070,140867225,140867425,140867427,140872348,140872577,140873813,140874025,140874862,140877004,140878985,140879407,140883232,140883234,140885851,140888685,140890165,140891325,140896537,140901148,140901899,140902428,140902691,140902962,140914901,140916978,140917952,140924299,140925246,140926123,140926533,140927273,140929635,140930745,140931251,140932157,140936044,140936973,140938120,140938772,140938876,140941079,140944780,140946135,140950391,140950393,140952838,140953560,140953889,140957640,140957642,140957826,140960354,140964178,140965036,140965038,140965446,140965469,140966032,140966264,140966454,140966491,140966776,140967499,140971190,140973649,140974563,140975802,140977951,140978803,140983341,140989776,140991684,140995677
