isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000699311	1	64848070	64848164	ENSG00000162434	JAK1	64833223,64833875,64834069,64836139,64839809,64840169,64841023,64841025,64841521,64841850,64843799,64845589,64847365,64848387,64848389,64850354,64851840,64852651,64855779,64856602,64856912,64856914,64858341,64858449,64860413,64860415,64860903,64861023,64861118,64863640,64864196,64865269,64866777,64867645,64869826,64869828,64872569,64872571,64872834,64874509,64875285,64879610,64884698,64885418,64885941,64885977,64887944,64891036,64891064,64891461,64895979,64897025,64898742,64901264,64901931,64903171,64905747,64905971,64905989,64905991,64906162,64906905,64907631,64907633,64916706,64917644,64919482,64921119,64923405,64924127,64924379,64924571,64925654,64925720,64926443,64928322,64929431,64930690,64931337,64933698,64939337,64939486,64939675,64940225,64940227,64941086,64944626,64949373,64953758,64961557,64962090,64963647,64967117,64969167,64970632,64970854,64971356,64972174,64972510,64972512,64972988,64973813,64973928,64973930,64975240,64975456,64975458,64975460,64975592,64976323,64977293,64978827,64986744,64987190,64988757,64989694,64989799,64989801,64991418,64991420,64992334,64994530,64996182,64997291,65000319,65001537,65003854,65006514,65008833,65010016,65010390,65011344,65013265,65015298,65016756,65019597,65020093,65023837,65023931,65027770,65029241,65030889,65030891,65031515,65032738,65042238,65043113,65043678,65052097,65056582,65057226,65057694,65058751,65058825,65058827,65060526,65067654
ENST00000699260	1	64848070	64848164	ENSG00000162434	JAK1	64833223,64833875,64834069,64836139,64839809,64840169,64841023,64841025,64841521,64841850,64843799,64845589,64847365,64848387,64848389,64850354,64851840,64852651,64855779,64856602,64856912,64856914,64858341,64858449,64860413,64860415,64860903,64861023,64861118,64863640,64864196,64865269,64866777,64867645,64869826,64869828,64872569,64872571,64872834,64874509,64875285,64879610,64884698,64885418,64885941,64885977,64887944,64891036,64891064,64891461,64895979,64897025,64898742,64901264,64901931,64903171,64905747,64905971,64905989,64905991,64906162,64906905,64907631,64907633,64916706,64917644,64919482,64921119,64923405,64924127,64924379,64924571,64925654,64925720,64926443,64928322,64929431,64930690,64931337,64933698,64939337,64939486,64939675,64940225,64940227,64941086,64944626,64949373,64953758,64961557,64962090,64963647,64967117,64969167,64970632,64970854,64971356,64972174,64972510,64972512,64972988,64973813,64973928,64973930,64975240,64975456,64975458,64975460,64975592,64976323,64977293,64978827,64986744,64987190,64988757,64989694,64989799,64989801,64991418,64991420,64992334,64994530,64996182,64997291,65000319,65001537,65003854,65006514,65008833,65010016,65010390,65011344,65013265,65015298,65016756,65019597,65020093,65023837,65023931,65027770,65029241,65030889,65030891,65031515,65032738,65042238,65043113,65043678,65052097,65056582,65057226,65057694,65058751,65058825,65058827,65060526,65067654
ENST00000373481	1	32765667	32765827	ENSG00000162522	KIAA1522	32743854,32745731,32747977,32752898,32753547,32754520,32764612,32773253,32773299,32773880,32774553
ENST00000493821	1	58668430	58668566	ENSG00000162601	MYSM1	58643956,58644508,58644624,58646911,58646913,58647292,58648063,58652421,58652840,58652842,58652844,58653387,58656210,58656302,58656304,58657312,58662307,58665136,58666536,58667412,58668459,58671506,58671528,58672973,58672975,58679916,58682278,58686000,58687418,58688372,58691541,58693908,58696795,58698724
ENST00000472487	2	58668430;58689294	58668566;58689662	ENSG00000162601	MYSM1	58643956,58644508,58644624,58646911,58646913,58647292,58648063,58652421,58652840,58652842,58652844,58653387,58656210,58656302,58656304,58657312,58662307,58665136,58666536,58667412,58668459,58671506,58671528,58672973,58672975,58679916,58682278,58686000,58687418,58688372,58691541,58693908,58696795,58698724
ENST00000606498	1	61697509	61700274	ENSG00000162604	TM2D1	61685225,61689514,61690178,61692142,61696098,61697578,61706348,61707123,61709266,61709600,61709673,61710960,61718544,61719024,61725302
ENST00000371180	1	61697509	61700274	ENSG00000162604	TM2D1	61685225,61689514,61690178,61692142,61696098,61697578,61706348,61707123,61709266,61709600,61709673,61710960,61718544,61719024,61725302
ENST00000370767	1	77969022	77969084	ENSG00000162613	FUBP1	77944309,77946751,77947585,77948151,77948897,77949102,77951802,77953153,77955573,77955755,77956726,77959386,77961146,77961148,77961150,77961152,77961748,77961750,77964805,77965917,77969324,77970535,77974186,77974916,77977193,77978048
ENST00000370768	1	77969022	77969084	ENSG00000162613	FUBP1	77944309,77946751,77947585,77948151,77948897,77949102,77951802,77953153,77955573,77955755,77956726,77959386,77961146,77961148,77961150,77961152,77961748,77961750,77964805,77965917,77969324,77970535,77974186,77974916,77977193,77978048
ENST00000401035	2	77917566;77931662	77917757;77932054	ENSG00000162614	NEXN	77890245,77890247,77891337,77891400,77891951,77893011,77896037,77898043,77899200,77906423,77907957,77911619,77913874,77915002,77915181,77915870,77917649,77919552,77921589,77923419,77924289,77926091,77927579,77931710,77933803,77936926,77937172,77937384,77939514,77940980,77942166,77943277
ENST00000361915	2	99850489;99852670	99850898;99852703	ENSG00000162688	AGL	99851483,99855669,99858071,99861943,99865891,99866963,99871665,99872015,99872669,99872671,99872673,99882187,99882764,99884585,99884887,99884930,99884945,99884947,99884949,99885683,99886347,99886895,99890506,99893476,99898778,99902727,99903039,99903601,99904300,99905340,99906626,99908222,99909233,99910135,99912745,99922277
ENST00000368125	1	159189771	159189872	ENSG00000162706	CADM3	159172619,159174198,159182337,159184167,159192256,159193034,159193036,159194117,159195295,159197461,159197463,159200487,159201571,159201579,159202057,159202076,159202084,159202104,159202705
ENST00000366987	1	212608670	212608930	ENSG00000162772	ATF3	212568395,212571086,212575103,212575377,212579156,212581167,212581437,212584310,212584348,212584951,212585429,212585811,212586483,212588665,212590113,212592981,212594224,212598393,212600431,212602885,212603909,212603911,212605961,212612522,212619095
ENST00000612859	2	235489168;235496186	235489268;235496308	ENSG00000162885	B3GALNT2	235451380,235451743,235451937,235453506,235454232,235458894,235459220,235459491,235462273,235462449,235462926,235462928,235464034,235464622,235465824,235466128,235469697,235471140,235472030,235479823,235481079,235482690,235483640,235483813,235489317,235489460,235494174,235494495,235497989,235498712,235500581,235502157
ENST00000366600	1	235496186	235496308	ENSG00000162885	B3GALNT2	235451380,235451743,235451937,235453506,235454232,235458894,235459220,235459491,235462273,235462449,235462926,235462928,235464034,235464622,235465824,235466128,235469697,235471140,235472030,235479823,235481079,235482690,235483640,235483813,235489317,235489460,235494174,235494495,235497989,235498712,235500581,235502157
ENST00000612149	1	61073458	61073551	ENSG00000162929	SANBR	61068241,61070607,61073354,61075402,61076138,61078198,61078566,61083209,61086683,61087717,61088899,61091462,61099132,61099178,61103052,61103282,61104623,61104934,61111865,61114367,61114642,61114644,61115477,61118385,61118706,61119089,61122537,61122539,61122643,61128140,61129531,61132890,61134100,61137814,61137816,61137910
ENST00000317586	1	231701955	231702024	ENSG00000162946	DISC1	231627923,231627940,231629535,231629658,231629660,231631955,231631957,231632204,231632262,231633738,231634779,231636449,231636834,231636916,231637270,231637394,231639055,231642961,231644954,231644956,231644958,231645567,231645754,231646470,231650870,231653344,231653352,231654702,231655560,231655562,231656873,231657100,231657102,231660367,231663078,231664433,231669597,231669913,231669915,231670894,231670896,231678517,231678519,231679212,231680096,231680804,231680844,231682024,231682768,231682891,231682893,231683552,231683737,231684478,231684480,231685946,231686535,231687641,231687849,231689660,231691945,231692058,231693789,231694628,231695089,231695602,231695638,231695671,231695673,231695675,231698358,231698403,231701673,231702538,231703133,231704220,231708364,231709244,231709246,231710210,231711504,231711843,231712953,231712975,231715273,231716373,231716500,231719603,231720483,231720736,231724147,231726325,231727399,231728741,231731361,231731382,231735471,231736151,231738196,231738335,231738337,231738507,231741557,231749025,231749103,231750257,231750599,231752863,231753783,231754706,231758908,231758926,231761230,231763220,231764032,231764728,231770320,231770496,231771042,231775221,231775677,231776169,231776670,231777365,231779466,231779468,231780702,231783643,231784636,231785558,231788426,231788731,231790288,231790290,231792460,231793456,231794471,231797528,231798729,231800196,231803530,231803532,231806203,231807042,231807352,231807354,231808112,231808987,231815783,231819954,231820426,231820428,231820430,231820671,231820673,231821001,231821003,231823609,231823702,231825596,231828216,231828654,231833003,231834826,231834863,231836925,231837623,231839115,231839917,231842141,231842558,231843958,231845026,231845549,231846250,231848691,231850166,231856513,231864138,231864914,231866150,231867319,231868135,231868137,231870278,231871757,231871853,231872111,231872113,231872957,231873284,231873992,231877760,231877811,231877824,231877904,231878188,231878659,231878661,231879426,231879932,231881685,231882612,231884565,231885220,231887016,231888302,231892830,231894916,231898358,231901166,231901412,231901750,231902469,231904600,231904832,231907408,231907640,231911072,231911980,231912674,231913811,231917650,231918042,231918721,231921278,231922110,231922263,231923744,231925229,231925314,231927213,231928036,231930947,231935543,231935811,231937502,231937504,231937801,231937803,231937823,231940746,231941044,231941170,231942354,231942566,231948147,231948565,231948721,231950664,231952535,231953481,231953483,231954299,231954347,231954843,231957212,231961623,231963165,231963496,231963888,231963890,231965274,231965864,231966626,231968226,231968228,231970065,231970508,231971411,231971506,231972666,231973405,231973670,231975934,231976529,231977772,231981326,231981437,231983452,231984575,231985194,231987849,231991639,231992419,231993608,231994321,231995806,231998673,231999963,232001720,232002262,232007294,232012139,232012141,232014585,232014730,232016567,232016744,232020210,232021515,232023367,232025243,232027103,232028681,232029629,232030559,232034681,232035012,232036796,232040973
ENST00000349456	1	55538765	55539543	ENSG00000163001	CFAP36	55522397,55523785,55529723,55530911,55530936,55530958,55536022,55537854,55539199,55543472,55543542
ENST00000515853	1	78935121	78935283	ENSG00000163291	PAQR3	78888531,78890880,78893033,78893707,78897911,78898061,78904146,78905269,78907043,78908572,78909639,78911284,78912902,78913209,78915034,78915642,78915644,78917981,78919506,78919564,78920585,78922725,78924090,78924520,78925599,78926391,78928283,78928947,78929107,78930380,78930870,78931226,78935300,78937287,78937931,78938571
ENST00000507019	1	83458346	83458429	ENSG00000163319	MRPS18C	83457425,83457585,83459014,83460302,83460774,83461781,83461917,83464055,83468173
ENST00000404643	1	155679158	155679313	ENSG00000163374	YY1AP1	155663803,155663841,155665139,155666515,155667372,155667458,155667981,155668607,155668609,155676924,155681175,155681458,155684325,155684742,155685964,155686657
ENST00000311573	1	155679158	155679313	ENSG00000163374	YY1AP1	155663803,155663841,155665139,155666515,155667372,155667458,155667981,155668607,155668609,155676924,155681175,155681458,155684325,155684742,155685964,155686657
ENST00000446613	1	13498513	13498555	ENSG00000163517	HDAC11	13485572,13485656,13486135,13490574,13490895,13491758,13492340,13492342,13493122,13493806,13495489,13497675,13498441,13499314,13501157,13501237,13501678,13501680,13503188
ENST00000682230	2	33574473;33577202	33574496;33577264	ENSG00000163539	CLASP2	33498454,33500179,33502823,33504556,33509927,33511177,33512099,33512858,33515518,33516856,33519507,33524272,33524376,33525686,33525688,33526837,33527831,33530030,33530032,33530197,33530207,33530728,33530747,33537254,33540917,33541183,33541577,33541804,33543241,33548912,33549883,33552446,33554437,33555851,33556002,33559021,33559508,33560698,33561192,33562410,33563318,33564735,33566026,33566637,33566688,33566763,33567460,33570148,33572697,33579964,33579972,33579978,33584417,33586520,33587752,33589407,33591044,33592061,33592175,33594567,33597294,33601839,33607455,33608051,33612762,33616882,33621482,33621754,33623518,33623871,33625299,33626612,33631762,33631951,33637940,33638764,33640283,33644201,33644723,33645562,33647452,33647566,33650228,33650922,33651804,33652163,33654758,33656064,33658809,33658819,33658849,33660050,33660768,33663125,33666520,33668689,33669695,33670083,33670340,33670342,33670344,33677246,33679854,33686460,33690114,33690523,33691842,33697226,33698985,33702914,33703765,33704017,33705705,33709326,33711390,33712061
ENST00000650653	3	33566732;33574473;33645282	33566734;33574496;33645503	ENSG00000163539	CLASP2	33498454,33500179,33502823,33504556,33509927,33511177,33512099,33512858,33515518,33516856,33519507,33524272,33524376,33525686,33525688,33526837,33527831,33530030,33530032,33530197,33530207,33530728,33530747,33537254,33540917,33541183,33541577,33541804,33543241,33548912,33549883,33552446,33554437,33555851,33556002,33559021,33559508,33560698,33561192,33562410,33563318,33564735,33566026,33566637,33566688,33566763,33567460,33570148,33572697,33579964,33579972,33579978,33584417,33586520,33587752,33589407,33591044,33592061,33592175,33594567,33597294,33601839,33607455,33608051,33612762,33616882,33621482,33621754,33623518,33623871,33625299,33626612,33631762,33631951,33637940,33638764,33640283,33644201,33644723,33645562,33647452,33647566,33650228,33650922,33651804,33652163,33654758,33656064,33658809,33658819,33658849,33660050,33660768,33663125,33666520,33668689,33669695,33670083,33670340,33670342,33670344,33677246,33679854,33686460,33690114,33690523,33691842,33697226,33698985,33702914,33703765,33704017,33705705,33709326,33711390,33712061
ENST00000368132	1	159045297	159045464	ENSG00000163565	IFI16	158999975,159001039,159001945,159004573,159005286,159005368,159007159,159007462,159014060,159020001,159021559,159021561,159028313,159031090,159032139,159035549,159038133,159038642,159038656,159038658,159040009,159040187,159040189,159043330,159044029,159046107,159047489,159050181,159052304,159053600
ENST00000383710	2	62467298;62530654	62467312;62530812	ENSG00000163618	CADPS	62399356,62401084,62402926,62404296,62407301,62407337,62408976,62410177,62412722,62421484,62421843,62423703,62426530,62427823,62428518,62430850,62433911,62435462,62436582,62436584,62436586,62436623,62437213,62439348,62439756,62440257,62440824,62442586,62448333,62448438,62449618,62454823,62455305,62457553,62458395,62459723,62460215,62460217,62464018,62464494,62465971,62468945,62469030,62471114,62474507,62475532,62475534,62476741,62476743,62478795,62478821,62479426,62479945,62480292,62480823,62480974,62481562,62484768,62484876,62484878,62485338,62487147,62487925,62488997,62493177,62493267,62493269,62493271,62493273,62493304,62497627,62497937,62498094,62498968,62499382,62501873,62501879,62501881,62502471,62504397,62504408,62505183,62505583,62506580,62508520,62508522,62509879,62511148,62511784,62513726,62514288,62517284,62520004,62520006,62520768,62523876,62524159,62524831,62525580,62529507,62529509,62530799,62530840,62530886,62530917,62534387,62542710,62544667,62547515,62547517,62547792,62548449,62549467,62551818,62552040,62552144,62554031,62555432,62556187,62556471,62557270,62558648,62559126,62559453,62560343,62560450,62561980,62562354,62562659,62562661,62566372,62566374,62567994,62569245,62570768,62572851,62574597,62580128,62581877,62583840,62586412,62588538,62588540,62588932,62589064,62589692,62589694,62592712,62593029,62595188,62597067,62597214,62598599,62599448,62600209,62600227,62601521,62602543,62602593,62604419,62607987,62608952,62611769,62613973,62614677,62614946,62615618,62618451,62622085,62622656,62623608,62625414,62628310,62630493,62630644,62635356,62643535,62644072,62648039,62649378,62653936,62656554,62662127,62665913,62667672,62668037,62669806,62670344,62671907,62674127,62674129,62674131,62674285,62676853,62676866,62676957,62678167,62678682,62681052,62681110,62683373,62684822,62686216,62690326,62691695,62692012,62693930,62698212,62701892,62702265,62702267,62702586,62702899,62705535,62711820,62712474,62713500,62719162,62720476,62720478,62721305,62721872,62722020,62722022,62724356,62732174,62732609,62732692,62734104,62735178,62735486,62735823,62735825,62736469,62736471,62742900,62742996,62744476,62745719,62748852,62752397,62754314,62756587,62756714,62757874,62759372,62759676,62762214,62762525,62766300,62769622,62769695,62769835,62770019,62771379,62775182,62776271,62776362,62776682,62778859,62779622,62779624,62780286,62782316,62783919,62786081,62786660,62787161,62787163,62787302,62787793,62788225,62792348,62792740,62793796,62793798,62797366,62797368,62800685,62801457,62802221,62803133,62806400,62810664,62811430,62811432,62812242,62812553,62812555,62815523,62817361,62817856,62818572,62820020,62820044,62822383,62823910,62824505,62824507,62825489,62825695,62825794,62827861,62829377,62830893,62831092,62831386,62832072,62832074,62832288,62835181,62835980,62836088,62836164,62837859,62837861,62838253,62839921,62840251,62841337,62842565,62847744,62854636,62855738,62856945,62857681,62863766,62869578,62869580,62870655
