"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"155296","isoComp_00066487","geneComp_00014131","ENST00000412585","HLA-B","RGC","RO","HLA-B","protein_coding","protein_coding",9.4552184914719,1.58818794827738,17.3222490346664,0.240827569882917,13.6229422454675,3.43894988538933,NA,2.05183095540431,0.0491543104813671,4.05450760032725,0.0491543104813671,3.961595310729,6.102453476322,NA,0.089275,0.0365,0.14205,0.10555,0.791235447374543,0.0317472934193017,FALSE
"155298","isoComp_00066489","geneComp_00014131","ENST00000474381","HLA-B","RGC","RO","HLA-B","protein_coding","retained_intron",9.4552184914719,1.58818794827738,17.3222490346664,0.240827569882917,13.6229422454675,3.43894988538933,NA,0.980810471948952,0.484622581560584,1.47699836233732,0.0151031551962182,0.829216396015392,1.58800304719864,NA,0.2193,0.3138,0.1248,-0.189,0.109989964424772,0.0317472934193017,NA
"155299","isoComp_00066490","geneComp_00014131","ENST00000481849","HLA-B","RGC","RO","HLA-B","protein_coding","retained_intron",9.4552184914719,1.58818794827738,17.3222490346664,0.240827569882917,13.6229422454675,3.43894988538933,NA,1.10113219534919,0.751236022054737,1.45102836864365,0.100157602715586,0.425551216006929,0.940568453717418,NA,0.372275,0.47435,0.2702,-0.20415,0.628568582958993,0.0317472934193017,NA
"155300","isoComp_00066491","geneComp_00014131","ENST00000497377","HLA-B","RGC","RO","HLA-B","protein_coding","retained_intron",9.4552184914719,1.58818794827738,17.3222490346664,0.240827569882917,13.6229422454675,3.43894988538933,NA,0.657555077631155,0.267485571409318,1.04762458385299,0.169237970073544,0.376667981062562,1.93034295512426,NA,0.134775,0.15585,0.1137,-0.04215,0.815536963982371,0.0317472934193017,NA
"155302","isoComp_00066493","geneComp_00014131","ENST00000696558","HLA-B","RGC","RO","HLA-B","protein_coding","nonsense_mediated_decay",9.4552184914719,1.58818794827738,17.3222490346664,0.240827569882917,13.6229422454675,3.43894988538933,NA,0.536747455510876,0.0356894627713726,1.03780544825038,0.0356894627713726,1.03780544825038,4.51936557940145,NA,0.026525,0.0195,0.03355,0.01405,0.899762884032626,0.0317472934193017,TRUE
"155303","isoComp_00066494","geneComp_00014131","ENST00000696559","HLA-B","RGC","RO","HLA-B","protein_coding","protein_coding",9.4552184914719,1.58818794827738,17.3222490346664,0.240827569882917,13.6229422454675,3.43894988538933,NA,1.76060584110889,0,3.52121168221777,0,3.44916098080449,8.46401949734408,NA,0.061175,0,0.12235,0.12235,0.448630645688943,0.0317472934193017,FALSE
"155304","isoComp_00066495","geneComp_00014131","ENST00000696560","HLA-B","RGC","RO","HLA-B","protein_coding","protein_coding",9.4552184914719,1.58818794827738,17.3222490346664,0.240827569882917,13.6229422454675,3.43894988538933,NA,2.23554866460476,0,4.47109732920951,0,4.13207168478511,8.80770825186947,NA,0.0924,0,0.1848,0.1848,0.0317472934193017,0.0317472934193017,FALSE
"86196","isoComp_00066667","geneComp_00014164","ENST00000480829","HMCN2","RGC","RO","HMCN2","protein_coding","retained_intron",6.64598870832776,7.08980028165858,6.20217713499693,1.66198272888396,0.367049580325884,-0.192679474436373,NA,4.27669939161799,5.8220170821663,2.73138170106967,1.7847236255801,0.0565546031429733,-1.08909172705768,NA,0.6245,0.8065,0.4425,-0.364,0.000564814404618119,3.37181748823607e-05,NA
"86197","isoComp_00066668","geneComp_00014164","ENST00000487727","HMCN2","RGC","RO","HMCN2","protein_coding","nonsense_mediated_decay",6.64598870832776,7.08980028165858,6.20217713499693,1.66198272888396,0.367049580325884,-0.192679474436373,NA,0.085266281121486,0.0265350349926022,0.14399752725037,0.0265350349926022,0.0737521073390704,2.07555469140192,NA,0.013525,0.00305,0.024,0.02095,0.4154480212692,3.37181748823607e-05,TRUE
"86198","isoComp_00066669","geneComp_00014164","ENST00000611173","HMCN2","RGC","RO","HMCN2","protein_coding","protein_coding",6.64598870832776,7.08980028165858,6.20217713499693,1.66198272888396,0.367049580325884,-0.192679474436373,NA,0.0854637172931596,0.0679023707613189,0.103025063825,0.00178804515727606,0.0377577920715714,0.536903593507053,NA,0.0132,0.0101,0.0163,0.0062,0.775319031793156,3.37181748823607e-05,FALSE
"86199","isoComp_00066670","geneComp_00014164","ENST00000623487","HMCN2","RGC","RO","HMCN2","protein_coding","retained_intron",6.64598870832776,7.08980028165858,6.20217713499693,1.66198272888396,0.367049580325884,-0.192679474436373,NA,0.0871167857136343,0,0.174233571427269,0,0.106870534200831,4.20346407118391,NA,0.013575,0,0.02715,0.02715,0.14735603880531,3.37181748823607e-05,NA
"86200","isoComp_00066671","geneComp_00014164","ENST00000624552","HMCN2","RGC","RO","HMCN2","protein_coding","protein_coding",6.64598870832776,7.08980028165858,6.20217713499693,1.66198272888396,0.367049580325884,-0.192679474436373,NA,0.881659005136694,0.293827296319956,1.46949071395343,0.0532849258792237,0.28440599392859,2.28377724670588,NA,0.1404,0.04575,0.23505,0.1893,3.37181748823607e-05,3.37181748823607e-05,FALSE
"86201","isoComp_00066672","geneComp_00014164","ENST00000683500","HMCN2","RGC","RO","HMCN2","protein_coding","protein_coding",6.64598870832776,7.08980028165858,6.20217713499693,1.66198272888396,0.367049580325884,-0.192679474436373,NA,1.2297835274448,0.879518497418403,1.5800485574712,0.09777905096679,0.0683219706069337,0.837974312151421,NA,0.19485,0.1347,0.255,0.1203,0.169192991132317,3.37181748823607e-05,FALSE
"87929","isoComp_00066714","geneComp_00014174","ENST00000354636","HMGA2","RGC","RO","HMGA2","protein_coding","protein_coding",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,0.149906882638263,0,0.299813765276525,0,0.117715031955139,4.95332934054808,NA,0.0209,0,0.0418,0.0418,0.0497233396497386,2.50061868427143e-06,FALSE
"87931","isoComp_00066716","geneComp_00014174","ENST00000393578","HMGA2","RGC","RO","HMGA2","protein_coding","protein_coding",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,0.439101382572794,0.141652622864781,0.736550142280806,0.00942297059186559,0.214438837041491,2.2994687127919,NA,0.06755,0.0309,0.1042,0.0733,0.084674403290916,2.50061868427143e-06,FALSE
"87932","isoComp_00066717","geneComp_00014174","ENST00000403681","HMGA2","RGC","RO","HMGA2","protein_coding","protein_coding",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,2.18519991742408,2.71907462578487,1.65132520906328,0.399718533870009,0.348291484912941,-0.716077332704383,NA,0.413375,0.5904,0.23635,-0.35405,2.50061868427143e-06,2.50061868427143e-06,FALSE
"87933","isoComp_00066718","geneComp_00014174","ENST00000425208","HMGA2","RGC","RO","HMGA2","protein_coding","protein_coding",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,0.104792720196722,0.0330571628020214,0.176528277591422,0.0330571628020214,0.0744219070510543,2.11506919572889,NA,0.016075,0.00765,0.0245,0.01685,0.420011447164863,2.50061868427143e-06,FALSE
"87934","isoComp_00066719","geneComp_00014174","ENST00000536545","HMGA2","RGC","RO","HMGA2","protein_coding","protein_coding",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,0.796384253260105,0.293978516861127,1.29878998965908,0.0798177146769812,0.073135307219378,2.10619234642618,NA,0.12815,0.0634,0.1929,0.1295,0.0470127385176569,2.50061868427143e-06,FALSE
"87936","isoComp_00066721","geneComp_00014174","ENST00000537429","HMGA2","RGC","RO","HMGA2","protein_coding","nonsense_mediated_decay",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,0.230601443051817,0.0249915385270457,0.436211347576589,0.0249915385270457,0.140273539571071,3.67264919886077,NA,0.0333,0.00515,0.06145,0.0563,0.0472230558584666,2.50061868427143e-06,TRUE
"87937","isoComp_00066722","geneComp_00014174","ENST00000541363","HMGA2","RGC","RO","HMGA2","protein_coding","protein_coding",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,1.47423459572582,1.19582092214254,1.75264826930911,0.186265198597444,0.0907709333330836,0.54772895146599,NA,0.260375,0.2643,0.25645,-0.00784999999999997,0.997567314543984,2.50061868427143e-06,FALSE
"87938","isoComp_00066723","geneComp_00014174","ENST00000545998","HMGA2","RGC","RO","HMGA2","protein_coding","retained_intron",5.74857093852502,4.58143307892269,6.91570879812735,0.269142108329789,0.948431587241609,0.593017210357671,NA,0.289894659362288,0.17285768994031,0.406931628784266,0.0254862879366483,0.0151329507647809,1.1890895209661,NA,0.04895,0.0382,0.0597,0.0215,0.701415382318698,2.50061868427143e-06,NA
"47713","isoComp_00066823","geneComp_00014255","ENST00000235958","HMGCL","RGC","RO","HMGCL","protein_coding","protein_coding",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,0.266470028614292,0.183925107633949,0.349014949594634,0.0827645693521604,0.0580073847430284,0.888544317590795,NA,0.012075,0.012,0.01215,0.000150000000000001,0.926008453390028,0.0171778164040524,FALSE
"47714","isoComp_00066824","geneComp_00014255","ENST00000374487","HMGCL","RGC","RO","HMGCL","protein_coding","protein_coding_CDS_not_defined",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,2.98731330423938,2.26425293309272,3.71037367538604,0.7814997330913,0.355545747548563,0.710054819525271,NA,0.1227,0.119,0.1264,0.00740000000000002,0.920005228296071,0.0171778164040524,NA
"47715","isoComp_00066825","geneComp_00014255","ENST00000374490","HMGCL","RGC","RO","HMGCL","protein_coding","protein_coding",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,13.8029748325251,9.31315046512626,18.292799199924,2.55106966064982,2.47364794046277,0.973174853042466,NA,0.560425,0.49985,0.621,0.12115,0.0171778164040524,0.0171778164040524,FALSE
"47716","isoComp_00066826","geneComp_00014255","ENST00000436439","HMGCL","RGC","RO","HMGCL","protein_coding","protein_coding",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,4.05839263972691,4.47014448709334,3.64664079236048,1.82027082465905,0.176114046490373,-0.293026349265429,NA,0.178175,0.23055,0.1258,-0.10475,0.0433487579034063,0.0171778164040524,FALSE
"47717","isoComp_00066827","geneComp_00014255","ENST00000479458","HMGCL","RGC","RO","HMGCL","protein_coding","protein_coding_CDS_not_defined",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,0.577947346098592,0.662618301928161,0.493276390269022,0.132939930908132,0.00881269212274927,-0.418437115467182,NA,0.028725,0.0405,0.01695,-0.02355,0.474778830348293,0.0171778164040524,NA
"47718","isoComp_00066828","geneComp_00014255","ENST00000496907","HMGCL","RGC","RO","HMGCL","protein_coding","protein_coding_CDS_not_defined",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,0.238439381336237,0.170459609739943,0.306419152932532,0.0593948857773531,0.0348553163089656,0.810160958238807,NA,0.0106,0.0108,0.0104,-0.000399999999999999,0.854109947994805,0.0171778164040524,NA
"47720","isoComp_00066830","geneComp_00014255","ENST00000509389","HMGCL","RGC","RO","HMGCL","protein_coding","protein_coding_CDS_not_defined",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,0.739760187861969,0.677062636797733,0.802457738926206,0.14647725476484,0.0210526769693989,0.241851141401371,NA,0.032225,0.03695,0.0275,-0.00945,0.746896752449739,0.0171778164040524,NA
"47721","isoComp_00066831","geneComp_00014255","ENST00000513148","HMGCL","RGC","RO","HMGCL","protein_coding","retained_intron",23.9740218576967,18.6174627041913,29.3305810112022,5.04581958930712,2.51427460488309,0.655466265617987,NA,1.07967651889671,0.875849162779175,1.28350387501425,0.0216015021797518,0.171628087816082,0.546151404862202,NA,0.0475,0.0504,0.0446,-0.0058,0.959705502472338,0.0171778164040524,NA
"83883","isoComp_00066832","geneComp_00014256","ENST00000274901","HMGCLL1","RGC","RO","HMGCLL1","protein_coding","protein_coding",12.4289300336027,19.6059042292817,5.25195583792364,4.5327579701383,1.59979392023895,-1.89835279494509,NA,8.22671256850017,13.8030918975669,2.65033323943342,3.09451421654616,0.798920486669822,-2.37635740855539,NA,0.605175,0.7052,0.50515,-0.20005,0.00141869697415098,0.00141869697415098,FALSE
"83884","isoComp_00066833","geneComp_00014256","ENST00000308161","HMGCLL1","RGC","RO","HMGCLL1","protein_coding","protein_coding",12.4289300336027,19.6059042292817,5.25195583792364,4.5327579701383,1.59979392023895,-1.89835279494509,NA,0.23211114641813,0.280904226309448,0.183318066526811,0.177478212377716,0.115568914863751,-0.589567785509146,NA,0.022025,0.01295,0.0311,0.01815,0.567856231386105,0.00141869697415098,FALSE
"83885","isoComp_00066834","geneComp_00014256","ENST00000370850","HMGCLL1","RGC","RO","HMGCLL1","protein_coding","protein_coding",12.4289300336027,19.6059042292817,5.25195583792364,4.5327579701383,1.59979392023895,-1.89835279494509,NA,0.203013546578211,0.246738016035917,0.159289077120505,0.013765080303458,0.0187992407895693,-0.600808045709274,NA,0.024075,0.0135,0.03465,0.02115,0.464159021347948,0.00141869697415098,FALSE
"83886","isoComp_00066835","geneComp_00014256","ENST00000370852","HMGCLL1","RGC","RO","HMGCLL1","protein_coding","nonsense_mediated_decay",12.4289300336027,19.6059042292817,5.25195583792364,4.5327579701383,1.59979392023895,-1.89835279494509,NA,0.617088335705242,0.788220010073272,0.445956661337211,0.588827917319756,0.363437637333036,-0.807889742513745,NA,0.052725,0.0351,0.07035,0.03525,0.767107460492924,0.00141869697415098,TRUE
"83887","isoComp_00066836","geneComp_00014256","ENST00000398661","HMGCLL1","RGC","RO","HMGCLL1","protein_coding","protein_coding",12.4289300336027,19.6059042292817,5.25195583792364,4.5327579701383,1.59979392023895,-1.89835279494509,NA,1.18426882634077,1.97398854123358,0.394549111447959,0.666502772657901,0.0491617867666309,-2.29401693461462,NA,0.088875,0.09805,0.0797,-0.01835,0.674370990014198,0.00141869697415098,FALSE
"83888","isoComp_00066837","geneComp_00014256","ENST00000428842","HMGCLL1","RGC","RO","HMGCLL1","protein_coding","protein_coding",12.4289300336027,19.6059042292817,5.25195583792364,4.5327579701383,1.59979392023895,-1.89835279494509,NA,1.51161047376178,1.87016621714486,1.15305473037869,0.0126603939350328,0.182741190023675,-0.692941221857593,NA,0.165475,0.1006,0.23035,0.12975,0.0497233396497386,0.00141869697415098,FALSE
"83890","isoComp_00066839","geneComp_00014256","ENST00000515546","HMGCLL1","RGC","RO","HMGCLL1","protein_coding","nonsense_mediated_decay",12.4289300336027,19.6059042292817,5.25195583792364,4.5327579701383,1.59979392023895,-1.89835279494509,NA,0.437596554897366,0.609738158115691,0.265454951679041,0.0395967004072159,0.108763145371603,-1.16984240217685,NA,0.04055,0.03235,0.04875,0.0164,0.761984654164195,0.00141869697415098,TRUE
"130455","isoComp_00067566","geneComp_00014473","ENST00000332814","HOATZ","RGC","RO","HOATZ","protein_coding","protein_coding",2.87857732134471,2.68245701443245,3.07469762825697,0.241083746850034,0.73178508104,0.196205766745684,NA,0.109059009974882,0.0245619003339436,0.193556119615821,0.0245619003339436,0.127225042881079,2.55817214543278,NA,0.033175,0.01005,0.0563,0.04625,0.350571340369231,0.0448732154183679,FALSE
"130456","isoComp_00067567","geneComp_00014473","ENST00000375618","HOATZ","RGC","RO","HOATZ","protein_coding","protein_coding",2.87857732134471,2.68245701443245,3.07469762825697,0.241083746850034,0.73178508104,0.196205766745684,NA,0.310580739365781,0,0.621161478731561,0,0.490857807774436,5.97993725185656,NA,0.086925,0,0.17385,0.17385,0.0699096845158017,0.0448732154183679,FALSE
"130457","isoComp_00067568","geneComp_00014473","ENST00000529167","HOATZ","RGC","RO","HOATZ","protein_coding","protein_coding",2.87857732134471,2.68245701443245,3.07469762825697,0.241083746850034,0.73178508104,0.196205766745684,NA,2.37937548112454,2.65789511409851,2.10085584815056,0.265645647183977,0.0197448112085297,-0.337873889999901,NA,0.856325,0.98995,0.7227,-0.26725,0.0448732154183679,0.0448732154183679,FALSE
"130458","isoComp_00067569","geneComp_00014473","ENST00000529661","HOATZ","RGC","RO","HOATZ","protein_coding","nonsense_mediated_decay",2.87857732134471,2.68245701443245,3.07469762825697,0.241083746850034,0.73178508104,0.196205766745684,NA,0.0795620908795129,0,0.159124181759026,0,0.093957419175955,4.08001104919235,NA,0.023575,0,0.04715,0.04715,0.177405488251649,0.0448732154183679,TRUE
"7448","isoComp_00067590","geneComp_00014478","ENST00000221222","HOMER3","RGC","RO","HOMER3","protein_coding","protein_coding",33.1566330666491,39.0254464771158,27.2878196561824,2.46726365090271,6.62754996168891,-0.515999046777903,NA,1.23425923418554,1.23697783835744,1.23154063001364,0.0499070170905487,0.330237533408278,-0.0063043502357336,NA,0.03835,0.0319,0.0448,0.0129,0.44158693260418,3.3646488580119e-08,FALSE
"7449","isoComp_00067591","geneComp_00014478","ENST00000392351","HOMER3","RGC","RO","HOMER3","protein_coding","protein_coding",33.1566330666491,39.0254464771158,27.2878196561824,2.46726365090271,6.62754996168891,-0.515999046777903,NA,18.5612972800403,24.7795615633926,12.343032996688,1.30336900984699,3.39849234362689,-1.00486745052077,NA,0.54195,0.6354,0.4485,-0.1869,3.3646488580119e-08,3.3646488580119e-08,FALSE
