isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000471395	1	69816195	69818598	ENSG00000196975	ANXA4	69645673,69647049,69647051,69647068,69647070,69647072,69648692,69654525,69655720,69660090,69661921,69662914,69667973,69668146,69668690,69672714,69673197,69673419,69674147,69683013,69685475,69687073,69690717,69691570,69691604,69691614,69693542,69695010,69695426,69701768,69701770,69701772,69703022,69709967,69710508,69714359,69718656,69718688,69718690,69718692,69718694,69718696,69718712,69718722,69718748,69718782,69718821,69718837,69718851,69718877,69718891,69720497,69720887,69721089,69722312,69723829,69724161,69725022,69729168,69729304,69730370,69731274,69731699,69732626,69734352,69735627,69738047,69739039,69743150,69745142,69745675,69748855,69750273,69754102,69754549,69754551,69760107,69760109,69762180,69766967,69770730,69771362,69775551,69775699,69775739,69775800,69775802,69780527,69781437,69787719,69789423,69790113,69798902,69800119,69800503,69801455,69802372,69804437,69809106,69810273,69812260,69812428,69814279,69816189,69816405,69819285,69821784
ENST00000477340	1	63733740	63734704	ENSG00000197114	ZGPAT	63712214,63714062,63716350,63716352,63716354,63720802,63721562,63725734,63726914,63729980,63731090,63731309,63731418,63731469,63731573,63732059,63732073,63732088,63732146,63732184,63732214,63732232,63732298,63732355,63732568,63732588,63732679,63732691,63732785,63732795,63732841,63732903,63732923,63732973,63733005,63733033,63734071,63734279,63734470,63734591,63735677
ENST00000687740	2	132384302;132385500	132385327;132387024	ENSG00000197375	SLC22A5	132371980,132373798,132374181,132375662,132375677,132378825,132378833,132379629,132380832,132381991,132382689,132383550,132384183,132386683,132388096,132389865,132389941,132390740,132390885,132392227,132392381,132392998,132393455
ENST00000461013	1	132378482	132384146	ENSG00000197375	SLC22A5	132371980,132373798,132374181,132375662,132375677,132378825,132378833,132379629,132380832,132381991,132382689,132383550,132384183,132386683,132388096,132389865,132389941,132390740,132390885,132392227,132392381,132392998,132393455
ENST00000348831	1	45223578	45225546	ENSG00000197381	ADARB1	45076293,45076601,45078325,45079334,45080872,45080954,45081409,45083006,45085707,45085913,45088109,45088149,45088151,45090818,45092256,45099739,45100501,45102434,45105060,45105685,45107497,45107677,45108552,45108554,45112386,45112533,45114727,45115750,45117505,45118455,45120263,45123156,45124653,45124655,45125432,45126308,45126321,45126851,45128036,45129648,45131476,45135930,45137680,45138837,45142306,45143075,45147194,45147773,45149307,45149309,45150999,45151776,45152606,45154122,45154498,45155623,45155646,45156564,45156732,45156862,45158928,45160436,45161616,45161804,45162642,45162713,45165268,45165635,45165637,45167028,45168453,45170097,45170630,45172425,45172586,45172603,45173587,45175212,45176860,45179213,45179915,45182447,45182686,45187326,45188522,45190226,45195622,45197714,45199426,45201191,45203639,45203655,45203657,45206246,45208643,45208657,45208687,45210549,45210551,45210913,45211324,45212382,45215192,45217532,45218560,45220318,45220371,45221112,45222847,45226454
ENST00000504599	1	1629405	1629487	ENSG00000197530	MIB2	1616714,1616716,1616923,1621098,1623883,1626588
ENST00000548590	1	56042603	56043362	ENSG00000197728	RPS26	56044002,56044227
ENST00000530258	1	144082805	144083123	ENSG00000197858	GPAA1	144084135,144085065,144085528,144086405,144086592,144086985,144090328,144091337
ENST00000520747	1	141641758	141642396	ENSG00000197948	FCHSD1	141642056,141642265,141647803,141647832
ENST00000357852	1	31614861	31615047	ENSG00000198089	SFI1	31490270,31496346,31498911,31508581,31510578,31511521,31515446,31515477,31518754,31519201,31519415,31524939,31525355,31528153,31528638,31539460,31539502,31539860,31542806,31544111,31546237,31547135,31547137,31547139,31552822,31555357,31557633,31562065,31563313,31568916,31569985,31571806,31572295,31574004,31576784,31583948,31584265,31588865,31595047,31595925,31596121,31597090,31598439,31601557,31605167,31606115,31606315,31607471,31610409,31611405,31614422,31617792
ENST00000401041	1	66984653	66986402	ENSG00000198160	MIER1	66925736,66925983,66929017,66934171,66935933,66940884,66942762,66947772,66948235,66948767,66949813,66949978,66951724,66957097,66957735,66965588,66966083,66966277,66966501,66968611,66972585,66974894,66975297,66975395,66984673,66987742
ENST00000355356	1	66984653	66986402	ENSG00000198160	MIER1	66925736,66925983,66929017,66934171,66935933,66940884,66942762,66947772,66948235,66948767,66949813,66949978,66951724,66957097,66957735,66965588,66966083,66966277,66966501,66968611,66972585,66974894,66975297,66975395,66984673,66987742
ENST00000356388	1	65432085	65432528	ENSG00000198369	SPRED2	65313729,65315105,65316953,65319224,65319226,65320830,65327145,65330548,65330702,65332153,65332371,65332843,65334333,65338087,65341128,65341134,65344780,65348995,65350012,65351961,65352297,65353966,65359616,65360580,65362726,65365102,65365994,65368118,65368309,65368606,65368943,65369294,65369588,65370965,65373686,65377901,65379925,65381297,65383959,65384421,65384816,65388123,65390956,65392722,65396858,65397220,65397900,65401394,65402147,65402832,65403331,65403333,65403764,65404374,65407502,65407509,65407593,65409580,65411487,65412079,65413261,65414170,65414172,65415272,65415274,65416350,65417499,65418696,65419780,65420574,65422232,65426231,65428980
ENST00000343242	1	1541275	1542298	ENSG00000198517	MAFK	1536737,1539071,1539497,1539661
ENST00000370698	1	135985478	135985602	ENSG00000198689	SLC9A6	135975732,135977468,135982459,135983348,135986598,135986999,135987091,135990885,135993019,135993123,135997201,135999982,136003428,136006585,136008380,136008631,136008633,136011135,136011169,136012683,136016536,136022261,136022955,136023848,136024176,136024994,136026266,136026680,136031235,136035636,136035898,136036658,136036889,136037245,136039579,136041285,136041446,136041978,136044804,136045939,136046630,136046860
ENST00000464583	2	4117452;4125371	4119185;4126134	ENSG00000198721	ECI2	4116766,4120778,4122050,4122874,4126299,4132369,4134028,4134030
ENST00000703141	1	11127807	11128003	ENSG00000198793	MTOR	11107632,11108029,11109175,11116065,11117101,11125352,11126374,11127674,11129960,11131313,11132051,11132282,11134423,11134444,11134970,11136320,11136322,11137666,11138877,11140370,11140388,11146095,11146304,11146659,11147053,11148212,11150134,11151745,11151830,11152056,11153937,11154579,11155209,11157771,11159509,11162132,11162134,11164249,11166786,11167011,11168457,11169294,11169589,11169829,11173741,11176606,11179170,11179693,11181134,11181136,11181644,11182085,11182770,11189813,11189912,11199220,11201785,11207246,11208405,11209696,11213431,11213433,11213892,11215629,11217227,11217807,11221139,11222105,11222107,11223907,11224393,11224395,11228616,11237602,11243556,11243975,11244160,11245175,11252655,11253229,11256936,11259095
ENST00000556754	3	20472478;20474576;20474949	20474471;20474772;20475061	ENSG00000198805	PNP	20463573,20464931,20468139,20473386,20474424,20474707
ENST00000643483	1	114322442	114323787	ENSG00000198824	CHAMP1	114320200,114320271,114320273,114321723,114322674,114323066,114323448,114324095,114328904,114330377,114333812,114333905,114336522,114336524,114336526
ENST00000378723	1	31120690	31120767	ENSG00000198947	DMD	31098412,31100551,31101895,31104052,31105275,31106858,31108346,31109142,31109256,31110706,31111042,31113548,31118406,31119135,31123623,31124111,31126725,31127509,31131327,31133430,31136296,31137358,31139153,31141253,31148268,31148920,31152939,31152955,31157726,31161481,31166116,31166118,31166120,31166569,31168309,31169181,31173379,31173394,31175454,31179512,31180113,31180847,31184656,31186416,31186767,31188546,31188660,31192273,31193482,31194049,31197373,31197375,31198373,31198375,31198890,31202424,31204050,31207539,31207639,31209181,31209672,31210670,31211613,31211615,31211981,31212351,31217293,31218602,31218887,31218917,31231471,31237155,31237249,31237388,31237390,31237392,31243002,31245420,31248383,31249593,31257222,31258303,31261870,31262805,31268170,31268396,31271460,31272737,31273971,31276383,31277537,31277563,31277950,31278265,31280125,31281398,31282761,31282763,31291211,31291363,31292793,31297811,31299644,31303898,31303900,31307663,31308193,31311101,31311284,31312649,31312869,31313978,31314416,31315509,31317588,31318703,31319747,31319749,31319751,31319872,31322321,31322999,31327211,31327425,31329317,31330028,31332535,31334394,31337937,31339720,31341106,31347688,31348601,31349564,31351105,31352919,31355651,31356471,31361649,31362181,31363525,31374364,31374918,31374920,31374922,31375265,31375296,31376153,31376976,31380432,31384519,31385598,31385918,31386142,31387544,31392626,31392915,31392917,31393903,31395268,31395686,31396791,31397929,31401143,31401968,31404875,31405022,31406001,31407107,31408229,31410141,31410207,31412954,31414158,31414815,31416262,31418001,31418816,31420333,31420847,31422150,31423904,31425232,31426716,31427535,31428032,31429480,31430611,31433140,31435194,31435788,31436087,31436089,31436091,31440763,31443278,31443816,31445563,31445565,31445856,31446471,31449429,31456223,31457449,31457656,31458431,31460815,31461734,31462348,31463737,31465671,31471306,31471933,31472459,31477376,31478806,31480032,31482252,31484074,31484940,31489114,31490913,31492791,31496021,31496057,31497157,31498865,31498867,31498964,31500631,31501736,31501858,31502924,31503073,31507049,31511799,31515691,31515738,31516227,31517387,31517761,31518406,31518458,31520055,31522982,31523991,31524039,31524041,31524043,31524045,31524047,31524264,31527362,31527486,31527488,31531141,31537947,31542524,31542678,31545702,31547601,31547967,31547987,31549444,31553365,31555625,31560177,31560179,31563532,31565458,31565663,31565882,31566409,31567194,31573072,31578213,31582415,31584222,31584504,31586114,31586994,31587556,31587558,31588609,31588619,31589090,31589863,31590506,31590508,31593966,31597391,31597393,31597395,31598652,31600471,31600794,31607879,31609500,31609502,31613917,31615964,31617765,31618174,31619032,31620692,31621371,31624904,31628079,31628505,31628946,31629820,31631819,31633429,31636108,31639345,31639347,31639459,31643510,31645663,31645823,31646789,31650800,31653334,31653336,31666958,31673907,31675507,31678467,31678481,31678788,31684749,31687772,31687848,31690660,31691568,31693317,31693923,31695184,31697328,31699691,31699693,31701082,31702466,31702999,31705548,31705930,31707562,31707592,31708248,31708250,31713377,31716806,31716808,31718076,31719980,31720380,31725703,31726162,31729390,31729587,31731636,31735605,31735701,31738840,31739164,31739525,31743981,31744965,31744967,31745588,31746775,31746791,31749609,31755979,31755999,31756493,31756704,31757875,31758063,31759635,31760112,31760663,31760700,31760804,31763796,31776157,31776944,31779804,31782514,31785200,31785916,31787239,31788912,31789801,31790405,31792721,31794664,31795792,31799312,31799864,31800072,31802685,31804617,31804619,31804621,31807697,31807769,31807824,31808359,31811122,31813250,31814773,31814791,31819784,31821257,31824918,31826116,31827233,31829758,31831044,31834208,31835342,31840961,31841127,31843021,31843023,31843025,31843187,31847649,31849456,31849518,31851189,31853028,31855575,31857653,31857916,31858416,31859469,31862836,31865298,31867414,31869774,31876488,31877196,31881700,31881863,31884848,31885792,31885794,31892504,31893399,31893745,31893747,31897279,31897388,31898774,31900672,31905118,31905877,31907247,31908257,31909706,31914966,31915258,31916081,31923346,31925740,31926026,31926028,31926258,31930747,31934540,31938511,31940636,31940750,31941896,31944152,31944431,31944873,31944875,31946439,31948259,31948271,31951252,31953100,31957018,31958972,31962213,31962284,31962725,31962727,31963209,31963211,31963304,31964114,31964348,31968595,31969623,31969972,31970150,31970983,31971576,31972438,31976190,31976482,31979093,31984644,31985271,31986874,31989486,31991992,31995966,31998488,32000157,32000195,32001256,32003217,32004998,32005000,32005088,32005090,32007157,32008018,32008672,32008901,32009425,32011319,32013478,32014240,32015509,32016434,32017958,32017974,32019700,32021087,32023433,32023675,32023851,32024035,32024167,32024169,32024220,32024222,32025163,32026109,32029266,32031931,32032835,32033138,32033343,32033846,32035538,32037717,32038685,32040812,32040821,32041702,32043426,32048278,32049196,32049361,32055026,32056548,32059706,32064300,32064395,32064678,32064680,32064682,32064955,32065886,32066553,32067822,32068335,32070228,32071130,32074159,32074277,32075478,32079463,32081234,32081282,32084510,32088758,32092171,32092218,32094979,32095953,32097212,32097777,32098991,32099228,32101067,32102738,32107409,32108849,32110441,32111155,32113393,32113395,32114813,32114904,32123198,32124419,32124761,32126209,32126211,32128118,32129280,32130585,32132093,32135286,32135411,32137680,32137754,32138492,32141053,32141730,32142754,32143462,32147127,32148861,32149792,32153678,32157273,32158620,32160378,32162059,32162859,32163644,32166747,32168782,32168784,32170113,32172873,32173527,32183537,32183802,32189927,32190274,32191885,32192082,32195263,32197552,32200424,32200713,32201629,32202496,32204371,32205286,32206212,32208352,32209236,32212915,32213507,32215845,32215847,32219220,32219342,32220324,32221915,32223803,32224474,32225511,32227473,32227622,32233214,32235234,32235261,32235279,32238440,32239082,32241240,32242650,32244426,32247181,32250957,32254722,32255029,32256409,32257765,32258356,32259624,32260478,32263019,32264304,32265552,32265752,32265754,32268256,32268309,32269216,32269251,32269253,32270013,32279886,32280926,32283162,32289732,32300346,32300662,32300664,32303491,32308312,32309822,32312277,32315080,32315303,32317146,32320274,32321244,32321515,32323233,32324229,32328119,32329184,32329829,32329925,32331616,32332368,32332580,32335085,32339076,32340865,32343449,32344022,32344175,32344177,32345067,32345184,32345186,32345188,32346690,32348631,32348742,32353642,32354101,32357962,32358904,32360907,32360938,32361137,32361574,32363105,32363210,32366932,32366934,32368408,32372621,32373444,32376376,32377772,32385351,32386299,32386661,32390645,32391260,32391704,32395532,32395779,32396769,32396771,32397561,32400873,32401097,32401795,32406102,32407665,32408206,32409288,32409873,32410951,32412132,32412442,32413203,32414303,32416098,32416154,32417393,32418461,32418476,32421858,32423493,32424559,32426650,32436820,32437441,32437863,32448881,32463066,32464054,32466442,32467070,32467091,32471904,32473239,32473582,32474324,32474326,32476320,32476660,32478514,32478516,32484162,32485388,32486230,32489443,32489710,32491843,32492771,32496124,32496689,32496691,32498204,32500393,32500926,32504125,32505647,32505868,32510401,32511766,32514018,32514020,32517306,32518628,32518775,32520618,32521646,32523821,32523823,32525681,32529915,32530685,32533785,32535913,32536837,32538978,32539374,32542689,32547205,32547808,32553107,32553512,32555128,32555148,32556502,32556504,32556980,32560681,32560905,32562371,32563519,32563548,32564216,32568376,32571308,32573621,32575640,32576615,32583619,32586496,32586564,32588791,32588793,32590250,32591508,32593219,32593438,32594148,32597433,32598075,32601620,32602212,32602306,32602308,32602310,32603920,32605958,32607118,32607660,32608329,32612578,32612956,32613974,32617509,32618207,32624136,32626092,32626784,32627644,32628319,32632159,32635313,32635626,32635665,32636041,32636430,32638000,32639119,32643812,32645323,32646167,32646915,32650388,32650654,32651719,32658692,32662347,32662507,32662509,32663964,32665019,32666317,32666319,32668111,32672546,32673054,32677050,32677274,32678148,32692622,32692897,32693840,32694331,32695047,32696055,32699895,32701422,32701735,32701737,32702407,32705918,32706142,32706748,32706960,32710996,32710998,32711759,32711848,32712121,32713919,32715895,32717506,32719127,32719910,32723172,32724870,32725347,32725349,32725351,32725908,32726665,32727994,32736458,32739915,32741679,32743111,32743113,32746739,32747547,32748580,32748668,32752398,32755045,32765685,32769980,32771128,32773310,32775242,32776892,32777916,32777918,32777938,32783593,32784994,32785729,32790695,32790931,32790933,32791127,32795357,32796165,32796184,32796995,32798229,32799093,32799095,32800193,32808234,32809545,32810663,32811043,32811363,32815093,32816692,32817139,32817387,32817916,32820645,32822645,32823541,32824438,32824747,32824749,32828007,32828191,32832345,32832775,32837139,32838967,32840089,32842343,32842951,32844591,32845138,32845167,32846353,32846355,32849004,32850288,32854655,32855442,32855806,32856574,32863196,32865786,32865788,32866603,32872923,32873439,32874793,32877895,32877981,32879880,32880506,32881962,32882941,32885495,32890054,32893946,32894493,32894829,32895125,32898982,32900488,32902417,32902634,32906525,32908268,32912124,32912697,32914762,32918839,32919352,32919430,32920731,32920975,32921836,32928031,32928882,32932088,32934891,32934893,32936256,32937678,32941342,32941543,32941759,32943917,32944103,32947141,32948866,32953003,32954574,32955008,32955749,32956471,32956473,32958921,32960959,32963203,32963907,32965971,32966624,32967462,32969379,32970396,32972322,32973843,32975424,32978455,32983038,32984168,32985221,32985508,32985734,32985967,32991446,32992466,32993705,32995149,32997050,32998238,32999067,32999217,33004415,33006535,33011028,33011133,33011397,33012641,33015428,33016620,33017899,33020542,33021057,33021600,33021602,33022126,33023296,33023599,33024343,33024345,33028603,33029755,33029918,33031363,33031455,33033408,33034129,33036798,33038194,33038196,33038862,33042954,33043556,33043558,33043574,33044300,33044965,33046020,33046022,33048561,33054676,33057534,33058266,33058429,33060705,33061292,33063342,33065060,33066729,33075962,33076323,33077165,33077590,33077961,33083288,33083640,33084365,33084705,33087066,33088200,33091494,33091950,33093755,33094477,33095047,33095243,33096649,33102896,33103321,33103861,33107836,33112042,33119469,33120484,33121635,33122094,33124892,33126713,33131664,33141688,33141839,33144190,33147358,33147360,33147567,33148153,33149097,33156816,33156951,33158181,33159036,33159333,33160503,33163988,33165230,33165794,33168106,33168935,33169025,33169027,33171657,33171682,33172054,33172798,33173289,33174797,33174799,33174869,33175240,33175242,33176229,33178004,33178772,33179172,33180444,33184173,33184275,33184868,33185856,33191701,33192027,33192029,33192394,33193654,33195009,33195394,33195396,33195398,33195777,33197964,33199169,33199982,33203952,33210029,33211962,33212901,33213159,33214579,33215734,33216255,33220522,33220543,33223557,33225820,33226765,33230020,33230243,33234300,33236409,33236994,33238175,33238422,33238899,33238901,33241266,33242158,33243799,33244894,33245637,33245757,33247820,33251621,33255929,33258122,33259935,33260377,33263381,33268516,33269129,33269527,33270469,33273318,33273784,33274425,33274427,33274429,33274574,33275117,33275867,33275869,33276247,33277548,33278136,33279434,33281144,33284199,33286802,33286804,33287010,33290475,33290604,33290606,33291104,33291929,33293832,33297371,33297746,33300221,33301035,33301061,33305109,33307140,33307218,33310238,33310924,33311108,33311243,33312203,33312390,33314963,33322105,33323029,33326386,33326643,33327222,33327365,33328513,33329429,33330611,33331282
