gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2	gene_name	gene_biotype	chromosome_name
ENSG00000226321	-0.16221830064683482	2.073331140279485	0.046577792986312164	0.8311157410222102	0.9998542853322886	H1	H2	CROCC2	protein_coding	2
ENSG00000166278	-0.16221803302550897	2.2682244247692136	0.04567992235938866	0.8327254694371977	0.9998542853322886	H1	H2	C2	protein_coding	6
ENSG00000063046	-0.16221532741495123	4.441073994450604	0.3309394788884457	0.5709391970898676	0.9998542853322886	H1	H2	EIF4B	protein_coding	12
ENSG00000140057	0.16217367864126359	2.797301849995828	0.10495397974076719	0.7490211029607717	0.9998542853322886	H1	H2	AK7	protein_coding	14
ENSG00000176358	-0.16214148506782133	2.593777267571492	0.061500298562855556	0.806438373235141	0.9998542853322886	H1	H2	TAC4	protein_coding	17
ENSG00000143543	-0.16213005689843737	5.148708054970782	0.4877500031932248	0.4922437957537805	0.9998542853322886	H1	H2	JTB	protein_coding	1
ENSG00000174903	-0.16211079613172716	7.498862885740526	0.5617582985183601	0.46148627233265505	0.9998542853322886	H1	H2	RAB1B	protein_coding	11
ENSG00000171720	-0.16206407359180472	4.032541428752308	0.2847716313269632	0.5989371556075815	0.9998542853322886	H1	H2	HDAC3	protein_coding	5
ENSG00000270647	0.16203921619425313	7.42344578850804	0.6413058099528139	0.4317953783832449	0.9998542853322886	H1	H2	TAF15	protein_coding	17
ENSG00000101144	-0.16201960415892083	5.073087569712835	0.15156769138656376	0.7009981812904458	0.9998542853322886	H1	H2	BMP7	protein_coding	20
ENSG00000197958	-0.1619991182515339	5.152470539353426	0.3374593778687829	0.5671987047781573	0.9998542853322886	H1	H2	RPL12	protein_coding	9
ENSG00000155897	-0.16189881978244358	2.788067007776942	0.05564079977806154	0.8157037844115234	0.9998542853322886	H1	H2	ADCY8	protein_coding	8
ENSG00000185896	0.16187388636386507	2.7703430581291255	0.1285340058959391	0.7233715775806455	0.9998542853322886	H1	H2	LAMP1	protein_coding	13
ENSG00000255508	-0.1618070535127957	3.151970062054463	0.13746544684744752	0.7143570558348739	0.9998542853322886	H1	H2		protein_coding	11
ENSG00000169213	-0.16180667636029525	7.808517351294384	0.04353104591467374	0.8376101183536678	0.9998542853322886	H1	H2	RAB3B	protein_coding	1
ENSG00000184156	-0.16177152783794443	3.1891519783223314	0.05170707762298377	0.8223696260148563	0.9998542853322886	H1	H2	KCNQ3	protein_coding	8
ENSG00000160961	0.1617619991198373	6.6440337134469365	0.5659002076675114	0.45985988024028324	0.9998542853322886	H1	H2	ZNF333	protein_coding	19
ENSG00000130584	0.16174238988416137	4.9984188787591854	0.1958899919019023	0.6623764732737352	0.9998542853322886	H1	H2	ZBTB46	protein_coding	20
ENSG00000103494	0.16169956135094637	2.5342570053701	0.0743811842114563	0.7876029579090029	0.9998542853322886	H1	H2	RPGRIP1L	protein_coding	16
ENSG00000121542	0.16167368795992665	6.579955470897654	0.7145075593361229	0.4070436520370514	0.9998542853322886	H1	H2	SEC22A	protein_coding	3
ENSG00000128607	0.1616681845915533	6.996032482256387	0.742680382822695	0.39809242900564623	0.9998542853322886	H1	H2	KLHDC10	protein_coding	7
ENSG00000105339	-0.16166601486730536	5.287278255055771	0.3282124533001615	0.572518374006574	0.9998542853322886	H1	H2	DENND3	protein_coding	8
ENSG00000167642	-0.1616070045981774	7.562947769806106	0.3942306641360615	0.5365424354135093	0.9998542853322886	H1	H2	SPINT2	protein_coding	19
ENSG00000160799	-0.1615945332920467	7.203863115957842	0.961013770216016	0.33758122425776016	0.9762743337920442	H1	H2	CCDC12	protein_coding	3
ENSG00000152944	0.16148247749093297	6.980114130573258	0.5613437763135406	0.4616495605582689	0.9998542853322886	H1	H2	MED21	protein_coding	12
ENSG00000107290	0.1614806979667596	5.195074616200101	0.4923437417671703	0.4902346826300831	0.9998542853322886	H1	H2	SETX	protein_coding	9
ENSG00000151967	0.16144873387778405	7.973971406327545	0.37569860474415434	0.5461940500083151	0.9998542853322886	H1	H2	SCHIP1	protein_coding	3
ENSG00000197948	0.1614146498471795	6.126942191990972	0.5692604390026842	0.45854730738880223	0.9998542853322886	H1	H2	FCHSD1	protein_coding	5
ENSG00000104687	-0.1613364377554679	6.837569925643773	0.7449116480651915	0.3973962103510893	0.9998542853322886	H1	H2	GSR	protein_coding	8
ENSG00000253953	-0.16125229953216022	6.815786685816258	0.21936142689111432	0.6447836913149589	0.9998542853322886	H1	H2	PCDHGB4	protein_coding	5
ENSG00000145592	-0.16124617867297003	8.611684135678319	0.7904818780328073	0.3835654875594484	0.9998542853322886	H1	H2	RPL37	protein_coding	5
ENSG00000171729	-0.16123901299450383	5.11739635395286	0.1658260831863834	0.6878863862273645	0.9998542853322886	H1	H2	TMEM51	protein_coding	1
ENSG00000184470	0.16120780928502032	2.381646724665005	0.036518732290873865	0.8502161095347285	0.9998542853322886	H1	H2	TXNRD2	protein_coding	22
ENSG00000154710	0.16119596537800715	5.651824608127198	0.5806202184882376	0.4541548739342893	0.9998542853322886	H1	H2	RABGEF1	protein_coding	7
ENSG00000250571	0.16112887419115626	5.746556980942198	0.6563337979455696	0.42652707008952406	0.9998542853322886	H1	H2	GLI4	protein_coding	8
ENSG00000090686	0.16106504715367034	6.327642543686905	0.6583105552362346	0.42584156505256565	0.9998542853322886	H1	H2	USP48	protein_coding	1
ENSG00000152990	0.160995061767299	5.1780541421499064	0.28693316799539104	0.5975624817755925	0.9998542853322886	H1	H2	ADGRA3	protein_coding	4
ENSG00000075213	0.16093037994201811	7.072836034225649	0.6290724618561908	0.43615982466613823	0.9998542853322886	H1	H2	SEMA3A	protein_coding	7
ENSG00000138363	0.16091074447873874	6.896241553917211	0.5808425670596773	0.4540695827122754	0.9998542853322886	H1	H2	ATIC	protein_coding	2
ENSG00000187244	0.16090306790588668	2.9544521294047406	0.10444575303045847	0.7496077188917805	0.9998542853322886	H1	H2	BCAM	protein_coding	19
ENSG00000134030	0.16087814396747221	7.018385344372746	0.2856093028155433	0.5986897024285254	0.9998542853322886	H1	H2	CTIF	protein_coding	18
ENSG00000122870	-0.16085988583612615	2.4097280684631897	0.08362724796891553	0.9228162502363725	0.9998542853322886	H1	H2	BICC1	protein_coding	10
ENSG00000113119	0.16084817874721039	2.2794286261807857	0.07002172241300053	0.9543080822536255	0.9998542853322886	H1	H2	TMCO6	protein_coding	5
ENSG00000167346	-0.1608292252209132	1.442764825209008	0.012756101903928731	0.9838376832150835	0.9998542853322886	H1	H2	MMP26	protein_coding	11
ENSG00000273047	0.1607912300719501	5.754369615484934	0.11216306918029088	0.7417049641545101	0.9998542853322886	H1	H2		protein_coding	20
ENSG00000143353	0.16077226978826048	4.5774303776344745	0.2688865015096858	0.6092521508192288	0.9998542853322886	H1	H2	LYPLAL1	protein_coding	1
ENSG00000118515	-0.1607063909760703	3.4907143464700936	0.09995215019919342	0.7548646687879748	0.9998542853322886	H1	H2	SGK1	protein_coding	6
ENSG00000260234	0.1607007601811312	5.073824845262774	0.07370289990001223	0.7893370341332054	0.9998542853322886	H1	H2		protein_coding	3
ENSG00000155970	-0.1606666383577539	5.528342838616595	0.532168023126873	0.4733866544065317	0.9998542853322886	H1	H2	MICU3	protein_coding	8
ENSG00000131650	0.1606293357816462	3.49653999664545	0.082924577443666	0.7760657688455015	0.9998542853322886	H1	H2	KREMEN2	protein_coding	16
ENSG00000146909	0.16062818112026075	5.745139654428506	0.5509861229181705	0.46576068577427143	0.9998542853322886	H1	H2	NOM1	protein_coding	7
ENSG00000198894	-0.1605467336303317	6.273694269767775	0.6887263823223586	0.4155056902864188	0.9998542853322886	H1	H2	CIPC	protein_coding	14
ENSG00000169118	0.16051362358023363	6.242558712900448	0.666737369560899	0.4229384388000206	0.9998542853322886	H1	H2	CSNK1G1	protein_coding	15
ENSG00000129480	-0.16047809717986775	5.174389904259303	0.29156730996449953	0.5946377746127287	0.9998542853322886	H1	H2	DTD2	protein_coding	14
ENSG00000243710	-0.16039103546059202	2.6004931102020032	0.10703518723504535	0.7466351836183426	0.9998542853322886	H1	H2	CFAP57	protein_coding	1
ENSG00000111481	-0.16033156934708626	2.250697404590879	0.053219888281394484	0.8196823446270145	0.9998542853322886	H1	H2	COPZ1	protein_coding	12
ENSG00000010295	-0.16031835104304226	5.559312066950737	0.587015301761209	0.4517120897822715	0.9998542853322886	H1	H2	IFFO1	protein_coding	12
ENSG00000196712	-0.16030695489238286	4.980698176358429	0.20529607865524124	0.654913089493818	0.9998542853322886	H1	H2	NF1	protein_coding	17
ENSG00000153015	0.1603015134946899	5.8889646259283674	0.8630308535325983	0.36296543453006025	0.9998542853322886	H1	H2	CWC27	protein_coding	5
ENSG00000100284	-0.16028319728077495	5.887250109152657	0.9292720735121558	0.3455210848233847	0.984016453883037	H1	H2	TOM1	protein_coding	22
ENSG00000182551	-0.16024958289412028	6.595962721386147	0.24569638211615574	0.6254068935644899	0.9998542853322886	H1	H2	ADI1	protein_coding	2
ENSG00000117408	0.16024696134663025	3.293910993465901	0.15156648751948182	0.7007827420644581	0.9998542853322886	H1	H2	IPO13	protein_coding	1
ENSG00000136827	0.16023372349030857	6.6861925584531186	0.6955245256384154	0.4132484357138395	0.9998542853322886	H1	H2	TOR1A	protein_coding	9
ENSG00000163873	0.16022281653428014	4.117791548914555	0.06332805595041363	0.8040635725371577	0.9998542853322886	H1	H2	GRIK3	protein_coding	1
ENSG00000169432	-0.1602102608936234	5.019342187356257	0.10497806463878362	0.7494812762403913	0.9998542853322886	H1	H2	SCN9A	protein_coding	2
ENSG00000171189	-0.16018725232145456	2.971456996254908	0.09892992220116158	0.7560786832830607	0.9998542853322886	H1	H2	GRIK1	protein_coding	21
ENSG00000034677	0.16014372846808464	5.166057913145395	0.36549649025873965	0.5516491658957601	0.9998542853322886	H1	H2	RNF19A	protein_coding	8
ENSG00000225921	0.16012968149998377	7.142630528450504	0.8515054719254176	0.3661289288225448	0.9998542853322886	H1	H2	NOL7	protein_coding	6
ENSG00000117013	0.16005744149267295	2.3411706915993116	0.05728429863088328	0.8130547925704243	0.9998542853322886	H1	H2	KCNQ4	protein_coding	1
ENSG00000090020	0.16003928938790676	3.961636689505497	0.12469084391067392	0.7273598510287747	0.9998542853322886	H1	H2	SLC9A1	protein_coding	1
ENSG00000169398	0.16002881990377354	8.364195641181155	0.713533899805649	0.4073584381752112	0.9998542853322886	H1	H2	PTK2	protein_coding	8
ENSG00000185721	0.16000935065915695	5.066087240567419	0.432983351179793	0.5173501138865879	0.9998542853322886	H1	H2	DRG1	protein_coding	22
ENSG00000183475	0.15993941846775594	4.524180508865017	0.35878488073216486	0.5552953119531867	0.9998542853322886	H1	H2	ASB7	protein_coding	15
ENSG00000108106	0.15992981311845628	3.255239443642381	0.08175680487159409	0.7776034888855327	0.9998542853322886	H1	H2	UBE2S	protein_coding	19
ENSG00000167384	0.15987010936556195	5.555859093302033	0.538908974914318	0.4706312060925314	0.9998542853322886	H1	H2	ZNF180	protein_coding	19
ENSG00000111269	-0.15986888324166906	6.61258803839491	0.2391297484140342	0.6300877579762512	0.9998542853322886	H1	H2	CREBL2	protein_coding	12
ENSG00000177692	0.15982861327688916	4.0481396181466165	0.12880539776358116	0.723092506304382	0.9998542853322886	H1	H2	DNAJC28	protein_coding	21
ENSG00000148019	-0.15966672232484783	7.688700114898528	0.718550012088967	0.4057406614910801	0.9998542853322886	H1	H2	CEP78	protein_coding	9
ENSG00000159131	0.15961108748217817	6.903037665780604	0.7033310353788034	0.4106794491861959	0.9998542853322886	H1	H2	GART	protein_coding	21
ENSG00000173013	-0.15960872482013153	3.1128276413929763	0.10005153479011726	0.7547470042169445	0.9998542853322886	H1	H2	CFAP184	protein_coding	4
ENSG00000164180	0.15958076513948333	2.9107462612899497	0.08748294294874037	0.7701733051785994	0.9998542853322886	H1	H2	TMEM161B	protein_coding	5
ENSG00000179085	0.15957447958522486	1.7636362206778498	0.043085789671848194	0.8374716891784629	0.9998542853322886	H1	H2	DPM3	protein_coding	1
ENSG00000185015	0.1595090721040166	3.88162467688495	0.14817319849208574	0.7039804991720007	0.9998542853322886	H1	H2	CA13	protein_coding	8
ENSG00000106341	0.15950224530222193	6.564773655433721	0.023159192888831507	0.88115714045094	0.9998542853322886	H1	H2	PPP1R17	protein_coding	7
ENSG00000218891	-0.15950087348695552	6.039464511091449	0.9625777212420977	0.33719666800204195	0.9762743337920442	H1	H2	ZNF579	protein_coding	19
ENSG00000100644	-0.15945960941393303	6.272555544785181	0.1868343485229631	0.6703474401481075	0.9998542853322886	H1	H2	HIF1A	protein_coding	14
ENSG00000144712	0.15944938903061143	4.848462451265483	0.4281680686607162	0.5196663275296731	0.9998542853322886	H1	H2	CAND2	protein_coding	3
ENSG00000160999	0.15944400601624295	5.166723504622562	0.30796158457024414	0.5845279684214975	0.9998542853322886	H1	H2	SH2B2	protein_coding	7
ENSG00000284701	0.1594379982713778	1.5902847299665388	0.022589548310880857	0.8818977274098925	0.9998542853322886	H1	H2	TMEM247	protein_coding	2
ENSG00000163424	0.1594187259460026	1.7452548657119737	0.026089360714407973	0.8731552662544931	0.9998542853322886	H1	H2	TEX55	protein_coding	3
ENSG00000136378	0.1594077966998406	4.9931942293872	0.197575154950761	0.6610237039935933	0.9998542853322886	H1	H2	ADAMTS7	protein_coding	15
ENSG00000203778	0.1593712364280318	5.3412971811390815	0.14240017637712774	0.709926933935001	0.9998542853322886	H1	H2	FAM229B	protein_coding	6
ENSG00000168291	0.15932704722896102	8.29980090824558	0.5668031797135988	0.4595065585060347	0.9998542853322886	H1	H2	PDHB	protein_coding	3
ENSG00000131558	0.15932362801384842	4.746478402088314	0.45261361493809776	0.5080963508406104	0.9998542853322886	H1	H2	EXOC4	protein_coding	7
ENSG00000131437	-0.15931970005627866	4.926560827121613	0.25722628767480893	0.6170744158124032	0.9998542853322886	H1	H2	KIF3A	protein_coding	5
ENSG00000166532	-0.15931782406199504	2.7411444237152285	0.06458631458995558	0.8017469746948993	0.9998542853322886	H1	H2	RIMKLB	protein_coding	12
ENSG00000120327	0.15925577973217858	5.332750187402159	0.32852438518421745	0.5723372953162735	0.9998542853322886	H1	H2	PCDHB14	protein_coding	5
ENSG00000135317	0.15919138010167427	6.260584517225733	0.5659741841975355	0.4598309174319022	0.9998542853322886	H1	H2	SNX14	protein_coding	6
ENSG00000167165	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A6	protein_coding	2
ENSG00000241119	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A9	protein_coding	2
ENSG00000241635	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A1	protein_coding	2
ENSG00000242366	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A8	protein_coding	2
ENSG00000242515	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A10	protein_coding	2
ENSG00000244122	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A7	protein_coding	2
ENSG00000244474	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A4	protein_coding	2
ENSG00000288702	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A3	protein_coding	2
ENSG00000288705	0.15913288065197964	1.5126953935130925	0.021159965260482447	0.9802060475522049	0.9998542853322886	H1	H2	UGT1A5	protein_coding	2
ENSG00000113396	0.15911778143663066	3.1310609329154406	0.09337521590163486	0.762799619034494	0.9998542853322886	H1	H2	SLC27A6	protein_coding	5
ENSG00000198276	-0.15904102003786927	6.837298361578755	0.7278168839140308	0.40277745285734035	0.9998542853322886	H1	H2	UCKL1	protein_coding	20
ENSG00000161835	0.15901480901794593	3.0171199633076484	0.09913011394872073	0.7558403893037461	0.9998542853322886	H1	H2	TAMALIN	protein_coding	12
ENSG00000257103	0.15899496895885817	7.898338251978741	0.9802525271531639	0.332892914400716	0.9725349475358648	H1	H2	LSM14A	protein_coding	19
ENSG00000086200	0.15897717481895696	5.4233307440260745	0.6879705372102094	0.41575782955932516	0.9998542853322886	H1	H2	IPO11	protein_coding	5
ENSG00000123933	0.15893775638576585	7.411305916140918	0.4571105100522188	0.506017853522492	0.9998542853322886	H1	H2	MXD4	protein_coding	4
ENSG00000170634	-0.15892085820308988	6.180444595364259	0.5148651619678496	0.4805845006979128	0.9998542853322886	H1	H2	ACYP2	protein_coding	2
ENSG00000129474	-0.15891941065303938	6.233905651796473	0.04884920242868159	0.8280850600138184	0.9998542853322886	H1	H2	AJUBA	protein_coding	14
ENSG00000164853	-0.15888982251114303	2.2795156908300793	0.03788475669395039	0.8474595016598767	0.9998542853322886	H1	H2	UNCX	protein_coding	7
ENSG00000161013	0.15888507376154495	4.31369932072544	0.23301263091593008	0.6340636240822727	0.9998542853322886	H1	H2	MGAT4B	protein_coding	5
ENSG00000241839	0.1588538162462976	5.606183995216283	0.17546948301774207	0.6796553652825004	0.9998542853322886	H1	H2	PLEKHO2	protein_coding	15
ENSG00000120440	0.15882667073056994	1.985781535254502	0.06535307874342237	0.800599978548549	0.9998542853322886	H1	H2	TTLL2	protein_coding	6
ENSG00000172725	0.15879389235202468	3.5797677319484342	0.12975509758566461	0.7221185495605438	0.9998542853322886	H1	H2	CORO1B	protein_coding	11
ENSG00000143157	0.15879295057616455	7.153038008965029	0.6517998539096415	0.4281058806036986	0.9998542853322886	H1	H2	POGK	protein_coding	1
ENSG00000261371	0.1587908560512518	3.0153595205911667	0.0441762092268004	0.8356061850813965	0.9998542853322886	H1	H2	PECAM1	protein_coding	17
ENSG00000010310	0.158719819069668	3.184539659102082	0.11324707220833656	0.7396635397661078	0.9998542853322886	H1	H2	GIPR	protein_coding	19
ENSG00000134853	-0.15870949213203406	5.483333746799965	0.036929488556376046	0.8502091907410594	0.9998542853322886	H1	H2	PDGFRA	protein_coding	4
ENSG00000120800	0.15864398888836015	5.400586254514935	0.589627577632539	0.45072036469668464	0.9998542853322886	H1	H2	UTP20	protein_coding	12
ENSG00000170899	0.15858894416149288	8.527876807304791	0.6337332552448659	0.43448884707722	0.9998542853322886	H1	H2	GSTA4	protein_coding	6
ENSG00000256566	-0.15857961988280284	4.706206236230992	0.41410987240096836	0.526537300824035	0.9998542853322886	H1	H2		protein_coding	20
ENSG00000148057	0.15857064242783714	5.410012709744357	0.6187868312909806	0.43988358091141977	0.9998542853322886	H1	H2	IDNK	protein_coding	9
ENSG00000147138	0.1585110019170965	1.8021571487465629	0.02844298045693834	0.8676112800652259	0.9998542853322886	H1	H2	GPR174	protein_coding	X
