"gene","gene_name","stage","direction","median_gc_pct","median_tx_length","logFC","FDR"
"ENSG00000100991","TRPC4AP","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",53.24,3150,-1.01056575771484,0.000329395297953057
"ENSG00000160229","ZNF66","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",43.23,1120,1.09296783871294,0.000330544004453829
"ENSG00000145526","CDH18","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",43.98,1897,-1.89918772488293,0.000330596448423018
"ENSG00000059573","ALDH18A1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",49.36,750,-1.03616846051301,0.000330667116803065
"ENSG00000188611","ASAH2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",43.26,2063,-1.80677023078607,0.000331147849795964
"ENSG00000132793","LPIN3","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",58.63,808,1.44897779836998,0.000333076542422634
"ENSG00000167552","TUBA1A","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",51.17,1779.5,-1.38800799799907,0.000334635093054413
"ENSG00000088298","EDEM2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",54.14,1820,-1.31908730850571,0.000334635093054413
"ENSG00000166823","MESP1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",67.97,772.5,2.40141550399251,0.000334635093054413
"ENSG00000198768","APCDD1L","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",65.29,802,2.16937237439526,0.000334635093054413
"ENSG00000176261","ZBTB8OS","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",43.23,598,1.32646880702895,0.000335549061316054
"ENSG00000240857","RDH14","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",47.34,1148.5,1.76937614105727,0.000335755262856172
"ENSG00000146858","ZC3HAV1L","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",50.34,1766,1.52344807403756,0.000335804448276503
"ENSG00000165282","PIGO","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",55.61,2828,-1.03958751362456,0.0003359107742856
"ENSG00000135632","SMYD5","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",56.49,584,-1.12265703352173,0.000336559518598769
"ENSG00000170631","ZNF16","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",52.89,866,-1.2996205506608,0.000336975933766973
"ENSG00000113231","PDE8B","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",49.24,2677,1.36597001157368,0.000337640088464613
"ENSG00000149452","SLC22A8","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",57.26,1669,-2.6038712576081,0.000338937929884131
"ENSG00000176894","PXMP2","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",56.49,632,1.90004865726386,0.000339944992335966
"ENSG00000118515","SGK1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",45.25,603.5,-2.21582836743268,0.00034021715845534
"ENSG00000088325","TPX2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",46.68,3539,-1.95983211331513,0.00034040468412862
"ENSG00000112624","BICRAL","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",43.8,6508,1.08973461267905,0.000341948332916267
"ENSG00000076826","CAMSAP3","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",65.65,2902,1.25355195301098,0.000341975907498863
"ENSG00000168530","MYL1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",45.75,786,-4.0004426610305,0.000341975907498863
"ENSG00000168884","TNIP2","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",61.11,980,1.33276915525265,0.000344143313862278
"ENSG00000060069","CTDP1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",60.75,2279,1.02911021089155,0.000344143313862278
"ENSG00000182986","ZNF320","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",45.91,594,1.21510944996531,0.000347716698993224
"ENSG00000180209","MYL11","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",58.75,604,-2.39849859492924,0.000348655781266272
"ENSG00000135776","ABCB10","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",45.36,877,1.81321217590136,0.000349008901516084
"ENSG00000205403","CFI","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",41.21,1958,-2.14463067928093,0.000349008901516084
"ENSG00000261915","ENSG00000261915","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",60.08,2460,1.7303823041556,0.000349680649632309
"ENSG00000105619","TFPT","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",62.42,789,1.22150067336338,0.00035057964227301
"ENSG00000204560","DHX16","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",55.01,1412.5,-1.41251179606898,0.00035138761445032
"ENSG00000042429","MED17","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",43.61,2210,1.13682767185111,0.00035145375173028
"ENSG00000104973","MED25","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",62.64,1317.5,1.02916012976987,0.000352365519225319
"ENSG00000142541","RPL13A","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",55.85,1163,1.18166924409844,0.000352611473870453
"ENSG00000112541","PDE10A","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",44.89,3745,1.09983896732536,0.000354237911878917
"ENSG00000167565","SERTAD3","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",55.5,747,-1.16399178795444,0.000354442542418902
"ENSG00000183454","GRIN2A","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",51.3,1322,-1.71323495400055,0.000354580772054321
"ENSG00000178999","AURKB","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",55.97,758.5,-1.73334186189185,0.000354642817156363
"ENSG00000117408","IPO13","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",58.1,501,-1.72177263816422,0.00035533447490284
"ENSG00000196850","PPTC7","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",42.72,3232.5,1.72359017883833,0.000356074619672431
"ENSG00000150961","SEC24D","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",43.35,1594.5,-1.12829273969436,0.000356752867911193
"ENSG00000164972","C9orf24","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",57.52,622,1.98910487755405,0.000357939951205044
"ENSG00000205838","TTC23L","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",46.64,1101,1.48519932381209,0.000359121973238957
"ENSG00000140527","WDR93","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",49.64,1886,1.90303330456744,0.000363552148749915
"ENSG00000162761","LMX1A","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",51.15,2346,3.20111655043286,0.000366839251950477
"ENSG00000029639","TFB1M","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",43,578,1.09538119694087,0.000366839251950477
"ENSG00000204381","LAYN","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",49.99,1733,1.71544121028579,0.000367196372010529
"ENSG00000226742","HSBP1L1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",51.38,775,1.16081106256251,0.000369389156693819
"ENSG00000109072","VTN","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",59.47,609,-2.47772732280222,0.00036945584409885
"ENSG00000172995","ARPP21","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",44.93,707.5,1.16755140972598,0.00037040717282405
"ENSG00000079999","KEAP1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",62.09,969.5,-1.01163041406091,0.000370782939625624
"ENSG00000254469","XNDC1N","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",46.87,659,1.38354265356654,0.000371263433198617
"ENSG00000104885","DOT1L","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",63.19,725,1.08680869022293,0.000374489247398717
"ENSG00000182534","MXRA7","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",51.61,1833,1.46636962009497,0.000375402925575227
"ENSG00000035403","VCL","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",48.92,3307,-1.48862057752508,0.000376187935893047
"ENSG00000178440","TIMM23B-AGAP6","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",45.16,2040.5,1.26800777890833,0.000377121964471893
"ENSG00000163630","SYNPR","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",46.11,829,-1.18910201291074,0.000379097949657402
"ENSG00000079134","THOC1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",38.87,815,1.14766048775597,0.000381174488192216
"ENSG00000167721","TSR1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",51.16,794,-1.0163087984837,0.000382662426419673
"ENSG00000165349","SLC7A3","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",52.06,2237,-2.36010024987689,0.000383269995162152
"ENSG00000182405","PGBD4","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",42.17,6604,1.04349200839828,0.000383695375014114
"ENSG00000118181","RPS25","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",49.26,609.5,1.22396509937922,0.000384598888426855
"ENSG00000185947","ZNF267","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",47.81,634.5,1.00149303897498,0.000386413558999406
"ENSG00000126368","NR1D1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",58.86,2630,-1.3032348204905,0.000388129924743008
"ENSG00000197256","KANK2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",61.46,923,-1.28646870922972,0.000389542140029239
"ENSG00000289701","ENSG00000289701","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",66.72,4059,2.01193825954402,0.000389942590252413
"ENSG00000171813","PWWP2B","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",69.18,2314,1.28500435855313,0.000390615873236496
"ENSG00000187122","SLIT1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",59.4,1695,-2.19919703549548,0.00039271227899862
"ENSG00000010404","IDS","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",52.12,1086,-1.4374559396337,0.000393166253221133
"ENSG00000179841","AKAP5","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",37.2,4544,1.60354157382539,0.000394492639798268
"ENSG00000248485","PCP4L1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",51.92,1406,-1.35062033688554,0.000394492639798268
"ENSG00000144061","NPHP1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",41.81,2908.5,1.50328475838716,0.000395814214000574
"ENSG00000123453","SARDH","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",63.01,1957,-1.22948425407522,0.00039770728844398
"ENSG00000148057","IDNK","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",49.33,782.5,1.23940435380237,0.00039823422487239
"ENSG00000133816","MICAL2","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",52.71,584.5,1.30281087279505,0.000399183801758684
"ENSG00000128564","VGF","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",70.06,2514,2.06422663666729,0.000401116046426803
"ENSG00000171368","TPPP","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",59.41,5979,-2.03948798690002,0.000402571615169998
"ENSG00000104953","TLE6","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",60.25,986.5,-1.20695904159444,0.000404321876634889
"ENSG00000138758","SEPTIN11","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",45.45,598.5,-1.01977717514828,0.000406825267398429
"ENSG00000120256","LRP11","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",50.55,3158,1.14268204569414,0.000407872008645921
"ENSG00000122756","CNTFR","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",61.63,1918,1.12180455229883,0.00040787845998975
"ENSG00000213760","ATP6V1G2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",54.55,635.5,-1.60289232070917,0.000408878995971712
"ENSG00000104960","PTOV1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",63.38,995,1.04816078920651,0.000410901941230227
"ENSG00000117598","PLPPR5","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",39.02,3983,1.17763659017315,0.00041211493702742
"ENSG00000157456","CCNB2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",45.16,1064,-1.35969543091267,0.000413253273720818
"ENSG00000181896","ZNF101","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",45.85,1352,1.04174661166685,0.000414443156780889
"ENSG00000079931","MOXD1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",43.19,2570.5,-1.30088934144781,0.000415056316189378
"ENSG00000129451","KLK10","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",57.3,2206,-1.80680828503289,0.000417212542041983
"ENSG00000186854","TRABD2A","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",51.79,1196,1.78781861324923,0.000418806394553091
"ENSG00000160685","ZBTB7B","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",62.94,3594,1.50873704708583,0.000419140357679805
"ENSG00000165312","OTUD1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",53.28,3303,1.69530999494713,0.000423047618873403
"ENSG00000103043","VAC14","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",58.76,1141.5,-1.01359498101005,0.000423113884525825
"ENSG00000111348","ARHGDIB","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",49.29,723,-2.66466026052077,0.0004243794032142
"ENSG00000121769","FABP3","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",49.61,659,-1.93562005947137,0.000424659189726292
"ENSG00000134594","RAB33A","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",52.7,945,-1.64449506948217,0.000425550439408628
"ENSG00000146112","PPP1R18","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",57.94,2150.5,1.63069615898597,0.000425680245964129
"ENSG00000105202","FBL","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",56.75,732,1.13782154731172,0.000427425133562828
"ENSG00000083290","ULK2","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",49.61,594,1.03634429519579,0.000429013485970537
"ENSG00000171103","TRMT61B","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",40.46,685,1.24582650248343,0.000430903306397077
"ENSG00000146250","PRSS35","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",42.88,2444,-1.05118974775735,0.000432476291153163
"ENSG00000134917","ADAMTS8","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",59.25,2939,1.86094136171569,0.000433412300053083
"ENSG00000100350","FOXRED2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",57.02,3570,-1.03752916481323,0.0004334393486772
"ENSG00000143632","ACTA1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",58.68,1491,-4.2294678956401,0.000435318382740074
"ENSG00000168502","MTCL1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",56.69,1554,1.51981435793823,0.000440502757801237
"ENSG00000112309","B3GAT2","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",41.48,5896.5,1.1853770533778,0.000440605646361324
"ENSG00000171174","RBKS","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",46.36,991,1.36064024927405,0.000443848743057096
"ENSG00000105227","PRX","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",63.31,344,1.72094997180831,0.000446561775805999
"ENSG00000181751","MACIR","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",41.8,2933,-1.05605798935474,0.000446561775805999
"ENSG00000156531","PHF6","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",36.56,4432,-1.19991775198383,0.000446700857316588
"ENSG00000197863","ZNF790","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",42.75,1552.5,1.70648597946214,0.000447871122706279
"ENSG00000142856","ITGB3BP","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",36.39,946.5,1.10666098742754,0.000448084214888337
"ENSG00000110900","TSPAN11","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",57.35,3577.5,-1.10748115277501,0.000449098195209826
"ENSG00000196352","CD55","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",41.89,1663,-1.33724905293801,0.000449203665402312
"ENSG00000185885","IFITM1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",56.11,522,-1.16658606269158,0.000450098780147021
"ENSG00000139053","PDE6H","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",43.74,727,1.26370101202245,0.000450098780147021
"ENSG00000160563","MED27","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",48.77,1095,-1.07172082724948,0.000450590250362553
"ENSG00000008735","MAPK8IP2","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",63.11,5648,1.1722703187118,0.000451172333229093
"ENSG00000213424","KRT222","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",35.91,1909.5,1.89379286277867,0.00045245343747239
"ENSG00000235173","HGH1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",63.44,702,1.34695802506977,0.000455236972282544
"ENSG00000055044","NOP58","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",41.33,646.5,1.1581786308151,0.000456602621488559
"ENSG00000135617","PRADC1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",58.17,600,-1.0750843153498,0.000457657124518744
"ENSG00000116147","TNR","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",52.82,6657,-1.24782524632444,0.000459700129229346
"ENSG00000110148","CCKBR","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",60.07,1263,-2.66931372747358,0.000460427957172842
"ENSG00000115415","STAT1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",44.05,3097,-1.01039316480329,0.000461171874865546
"ENSG00000161513","FDXR","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",63.67,1733.5,-1.07053661672919,0.00046215154837888
"ENSG00000134030","CTIF","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",60.74,683,1.00940474502164,0.000463102212807856
"ENSG00000165804","ZNF219","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",62.75,609,1.07411439619441,0.000464547755224561
"ENSG00000160117","ANKLE1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",63.15,2083,1.49625595124218,0.000465562883481235
"ENSG00000172421","EFCAB3","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",38.98,1317.5,1.6147302816642,0.000465583741871054
"ENSG00000128872","TMOD2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",40.23,1919,-1.11401551016151,0.000467443309935325
"ENSG00000197226","TBC1D9B","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",59.44,797.5,-1.0462142442915,0.000467762388610068
"ENSG00000103145","HCFC1R1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",63.89,765,1.2452532182935,0.000468232035491715
"ENSG00000167642","SPINT2","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",57.32,580,1.25661992182844,0.000468943964187585
"ENSG00000112902","SEMA5A","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",50.59,935,-1.38204671844213,0.000473536819858908
"ENSG00000197102","DYNC1H1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",51.32,5249.5,-1.11799571340771,0.000473536819858908
"ENSG00000291317","TMEM276","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",63.35,1007.5,-1.19300513458425,0.000474586196633256
"ENSG00000088727","KIF9","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",51.51,849,1.06905370736671,0.000476530124253677
"ENSG00000115935","WIPF1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",44.92,2026.5,1.04414439148929,0.000478067594894699
"ENSG00000168000","BSCL2","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",55.56,1712,-1.17728676755102,0.000478867604114458
"ENSG00000141905","NFIC","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",62.62,1558,1.44266386649593,0.000484215806372855
"ENSG00000186666","BCDIN3D","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",49.71,2177.5,1.34998946156243,0.000486040446138627
"ENSG00000196218","RYR1","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",59.32,2227,1.29905056060761,0.000487465062893169
"ENSG00000213995","NAXD","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",54.55,2446,-1.05090619805988,0.000489253917741668
"ENSG00000133794","BMAL1","Stage 2 (LR D100 vs SR D65+D100)","Down in long read",45.65,1698.5,-1.32393976438042,0.000489575285682492
"ENSG00000167670","CHAF1A","Stage 2 (LR D100 vs SR D65+D100)","Up in long read",57.14,564,1.05517185337449,0.000491646916772524
