isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000361144	1	14929800	14930044	ENSG00000189337	KAZN	13893407,13894702,13898545,13898684,13898721,13900406,13901270,13902427,13902793,13904218,13905283,13907190,13910376,13910988,13912078,13912916,13912993,13913640,13915104,13915106,13915152,13916299,13917101,13917103,13917105,13917107,13919718,13923809,13925252,13926686,13927024,13928675,13930305,13931465,13931481,13931483,13931485,13936241,13936617,13943642,13944067,13947220,13947360,13948959,13949496,13950131,13954045,13954406,13954487,13954489,13954574,13954576,13954692,13954735,13956537,13958039,13959607,13961318,13962064,13963649,13968862,13969378,13970456,13971467,13971469,13974008,13975475,13980586,13981012,13981609,13983783,13987189,13987282,13989217,13994831,13995334,13997650,13997844,14003694,14006552,14008176,14008257,14011443,14017089,14020088,14020106,14020108,14020612,14021425,14022178,14022180,14022182,14023610,14025195,14026438,14026440,14027470,14027810,14028426,14028939,14031092,14032252,14032617,14032619,14033852,14036116,14036457,14037247,14037294,14039686,14039688,14039760,14039940,14041801,14042811,14043715,14043996,14049007,14050018,14050028,14050030,14050066,14050095,14050121,14050123,14050213,14050215,14051493,14051708,14052445,14053780,14055382,14055398,14057101,14057598,14057600,14058553,14058834,14068534,14069409,14071556,14073312,14073314,14075619,14075621,14080686,14082312,14083686,14084410,14084949,14084951,14088822,14088979,14089095,14089610,14090244,14091193,14092512,14092950,14098504,14098746,14102567,14102759,14104313,14105392,14106874,14106876,14108772,14109438,14110586,14111283,14111596,14113163,14113835,14114145,14114237,14116935,14118057,14120742,14124400,14127687,14130480,14132466,14132612,14134146,14134950,14134952,14134954,14135012,14135427,14136854,14140470,14141816,14141851,14142287,14142289,14145019,14146173,14146175,14150566,14150643,14150645,14151299,14152429,14153645,14156318,14157794,14159399,14163400,14164214,14164685,14165502,14165504,14165828,14168470,14168865,14168867,14171107,14171625,14175745,14176639,14179344,14186778,14188735,14190173,14193426,14193428,14194450,14199604,14200066,14200068,14201030,14201813,14204169,14205025,14205754,14205982,14206067,14206292,14206294,14209790,14210545,14213278,14214058,14215723,14216529,14219502,14226593,14226702,14230917,14231870,14234091,14234320,14235928,14236510,14237440,14237861,14239000,14239094,14243989,14245456,14245871,14245873,14245875,14246217,14249173,14251793,14251795,14253974,14253976,14254571,14259165,14259167,14260913,14263006,14263121,14265451,14266758,14266934,14267451,14270468,14272501,14272503,14272505,14272515,14274390,14275230,14278839,14284331,14285519,14291956,14292438,14292723,14293026,14293028,14293964,14294194,14295399,14295481,14295548,14295639,14295673,14295904,14296222,14296995,14298516,14298558,14299371,14301419,14301658,14304200,14308938,14312770,14313060,14320769,14321477,14323257,14324494,14325210,14325512,14328397,14329940,14329984,14330943,14331192,14331270,14331966,14333000,14333344,14335736,14337504,14342024,14346319,14346750,14348396,14355896,14362068,14362266,14363936,14364215,14364407,14364850,14367812,14368705,14369371,14369765,14369958,14370009,14371938,14374811,14374813,14375585,14376201,14376215,14377675,14378925,14378927,14381523,14382784,14389939,14390517,14396785,14397538,14400896,14402971,14404520,14404522,14404586,14407703,14408215,14409632,14410495,14411439,14411658,14414484,14414600,14414602,14415659,14415994,14416808,14417234,14417932,14420479,14421959,14423547,14425552,14425650,14426215,14426989,14432681,14432683,14433138,14433161,14433915,14434073,14436910,14436912,14437132,14437721,14437774,14440141,14442979,14444716,14445886,14450061,14450504,14450631,14451127,14455574,14456099,14457292,14457517,14457743,14460942,14461797,14463092,14464327,14466271,14466450,14470091,14470929,14474211,14476528,14476530,14477733,14477970,14479020,14481901,14481938,14482090,14482105,14483294,14484076,14491697,14492650,14492881,14496395,14496774,14497110,14502798,14505653,14506751,14509909,14510460,14511138,14512069,14512518,14515851,14518944,14520446,14520988,14521565,14524166,14525151,14525153,14525155,14525157,14525159,14525524,14526380,14529411,14532711,14532936,14533389,14534323,14534973,14535724,14536098,14536750,14537258,14537909,14540747,14540867,14540869,14543302,14543500,14544281,14547907,14548137,14552644,14553439,14553570,14556670,14556882,14557160,14557813,14558354,14559201,14559280,14565588,14571312,14573089,14573091,14573621,14574746,14576498,14578651,14583402,14583404,14584137,14584789,14585051,14585067,14587304,14591800,14591802,14592884,14593460,14593462,14597766,14598950,14601895,14603933,14605313,14607518,14608448,14610745,14612626,14613663,14615600,14616744,14617459,14617627,14617974,14619168,14619781,14623164,14623166,14623168,14623260,14624628,14624630,14625206,14626864,14628198,14628200,14629511,14631673,14634106,14636660,14641445,14643635,14644719,14647211,14649557,14650750,14650941,14652606,14652702,14654502,14662706,14665430,14666459,14668240,14668770,14668814,14668947,14670703,14673473,14673475,14674057,14674540,14677894,14680009,14686798,14688022,14688430,14689864,14690192,14690970,14691341,14691414,14691416,14691418,14692599,14693958,14696555,14697197,14697440,14698206,14699690,14699692,14706089,14706091,14708243,14708545,14708995,14711240,14712186,14714004,14714440,14716150,14716405,14717133,14719870,14722023,14722673,14726768,14726853,14727611,14730008,14730717,14733003,14734448,14734759,14737233,14738000,14738002,14738140,14740385,14741189,14744233,14744761,14747421,14749523,14750029,14750031,14750703,14751304,14753168,14753179,14754740,14758850,14763199,14764220,14765148,14766033,14766035,14770807,14772352,14773133,14774615,14778847,14779463,14783264,14783375,14787543,14788162,14788584,14792373,14793346,14793397,14794662,14795574,14795692,14796603,14798069,14800377,14800732,14800734,14803384,14806980,14807490,14807492,14809757,14811770,14812658,14813777,14814872,14815562,14818510,14820549,14822307,14823281,14826634,14826636,14826733,14827163,14827305,14828488,14829619,14835078,14836163,14839055,14840823,14841003,14841568,14842267,14842779,14843594,14845624,14846964,14848073,14848925,14849496,14851473,14853433,14853651,14854037,14854231,14855344,14858049,14858159,14859767,14860987,14861782,14861784,14861968,14863875,14863877,14863961,14864914,14866416,14868666,14869417,14870486,14872733,14875199,14877371,14877414,14877425,14880104,14882201,14882236,14883790,14884636,14886291,14886661,14886663,14886809,14887585,14888052,14889097,14892921,14895280,14895725,14902921,14904200,14905530,14909756,14915055,14915646,14917549,14920028,14921148,14925460,14925517,14926067,14929570,14932476,14937909,14937911,14938752,14941289,14941626,14943134,14944578,14946245,14949815,14950396,14950985,14951061,14951951,14953044,14954113,14957346,14958751,14960942,14964327,14965348,14968033,14974752,14975619,14975621,14979585,14981536,14981538,14982016,14984596,14986986,14988891,14989861,14991639,14993927,14994265,14994267,14996115,14996821,14997163,14998948,15003236,15005762,15006364,15006366,15009581,15012075,15013851,15014943,15019765,15022134,15022182,15022353,15022794,15023466,15023495,15024504,15026330,15026373,15027657,15028147,15028149,15028363,15028886,15030120,15031748,15031958,15033227,15033539,15034273,15036073,15036703,15036946,15039402,15040244,15041482,15042554,15043081,15043481,15047145,15047904,15050737,15052126,15052560,15052573,15052589,15052621,15052655,15053083,15053495,15057753,15058007,15062449,15062451,15064873,15066844,15066846,15069188,15069833,15071396,15079051,15079060,15079605,15081529,15082629,15084293,15087537,15088386,15089964,15093589,15096404,15098423,15103510,15103545,15103568,15104480,15104745,15105446,15105745,15107997,15109876,15112792
ENST00000358461	1	7781376	7781627	ENSG00000196526	AFAP1	7759932,7761397,7764741,7765320,7765680,7768399,7769316,7769318,7771525,7771727,7771729,7774704,7775714,7776405,7777830,7780522,7781781,7781834,7782548,7783614,7783823,7785353,7788457,7789695,7790331,7792687,7792754,7793468,7795113,7795998,7797730,7801697,7805180,7805675,7810362,7810782,7811791,7813341,7818547,7818549,7819339,7819394,7821468,7823959,7825620,7825622,7825904,7836646,7841128,7843992,7850574,7851249,7851669,7853062,7853235,7856894,7857088,7858112,7858279,7860011,7860097,7861581,7862801,7863333,7865272,7865766,7869312,7870186,7875100,7875138,7877223,7881968,7883649,7885988,7886493,7890939,7891146,7892500,7894963,7895570,7899423,7901734,7902314,7903450,7905668,7905938,7906004,7906006,7906119,7908368,7909825,7909827,7911337,7912092,7917567,7917631,7919760,7921991,7925055,7925074,7925805,7929108,7933694,7934937,7935849,7937951
ENST00000495910	2	31169891;31207151	31169997;31207195	ENSG00000196712	NF1	31098611,31099106,31101549,31101551,31107409,31108001,31108950,31111012,31113508,31114905,31116098,31118532,31118637,31125426,31126056,31130480,31134052,31136495,31139580,31142241,31144652,31145173,31147513,31150903,31163285,31165106,31168196,31168388,31172538,31175233,31175400,31175574,31175988,31178624,31182501,31183018,31184831,31184860,31186810,31187072,31187074,31187999,31188243,31188315,31189292,31191899,31193452,31196749,31198759,31200991,31203186,31203188,31203248,31205994,31206121,31207171,31210043,31211829,31212578,31213444,31213785,31213787,31214559,31218139,31223136,31227538,31230288,31232611,31232868,31235712,31236092,31236307,31236337,31236339,31237419,31237429,31239040,31248425,31255210,31256817,31257024,31258045,31259789,31265080,31269265,31269595,31269939,31273653,31275446,31277736,31284246,31289169,31289307,31294301,31296392,31297045,31297047,31297462,31301145,31301630,31302087,31303782,31308079,31309471,31313012,31313014,31315758,31317040,31322348,31322441,31324388,31327666,31328357,31331337,31333412,31334355,31335216,31337705,31337820,31337822,31341392,31341712,31348964,31353780,31355383,31355972,31359604,31360018,31360254,31361754,31365153,31367256,31369443,31369461,31370823,31371079,31372884
ENST00000360319	1	154357251	154357274	ENSG00000196924	FLNA	154350490,154350534,154353160,154353653,154354159,154356784,154358969,154359128,154359340,154361930,154365604,154367672,154370019,154372215,154372217,154374190
ENST00000711098	1	15656617	15656679	ENSG00000197312	DDI2	15620909,15624959,15627033,15628737,15633073,15635097,15635834,15637512,15639250,15641827,15642389,15644378,15645255,15646767,15651659,15655794,15656555,15656634,15656833,15658631,15658633,15660287,15662392,15665323,15666801,15667412,15668129
ENST00000358161	3	128553147;128592983;128609651	128553311;128593042;128609665	ENSG00000197694	SPTAN1	128553241,128553377,128555412,128555518,128555706,128558751,128568955,128577481,128580762,128580994,128583308,128583310,128583934,128584102,128584592,128586580,128586664,128589019,128590056,128592952,128593845,128599663,128601128,128606628,128611338,128611751,128612386,128612517,128614889,128614907,128614909,128621053,128623940,128627692,128627740,128632288,128633385
ENST00000356457	2	61682439;61689673	61682483;61689811	ENSG00000198363	ASPH	61500731,61501944,61501981,61503345,61504624,61505624,61505801,61514138,61517224,61517642,61518461,61518463,61519194,61519282,61519555,61521000,61521102,61521467,61521905,61525567,61531082,61531855,61532780,61533676,61533919,61534092,61534985,61535009,61541780,61543644,61543658,61549008,61549010,61550716,61551365,61553050,61554382,61555831,61555833,61556790,61556796,61558184,61558734,61558857,61564684,61572208,61574390,61576613,61578720,61579970,61580951,61581484,61583111,61586876,61587256,61588814,61588816,61590381,61590453,61591191,61591193,61594155,61595912,61595914,61596105,61596221,61598027,61602559,61603785,61605297,61606945,61610881,61612333,61615139,61616544,61622007,61623177,61624949,61625529,61626047,61627519,61631879,61637484,61639939,61639941,61640303,61641387,61642288,61643262,61644349,61647527,61647529,61647878,61648044,61649796,61651244,61654482,61657573,61658114,61658463,61660043,61662546,61664583,61665868,61667231,61668174,61670005,61671285,61671865,61672175,61672626,61678092,61679072,61680513,61681114,61682485,61682487,61682489,61682842,61687334,61687336,61689781,61689783,61691241,61691776,61693623,61695698,61697935,61703444,61705347,61706291,61706538,61707621,61710022,61711398,61711686,61712463,61713409
ENST00000519234	1	61689673	61689811	ENSG00000198363	ASPH	61500731,61501944,61501981,61503345,61504624,61505624,61505801,61514138,61517224,61517642,61518461,61518463,61519194,61519282,61519555,61521000,61521102,61521467,61521905,61525567,61531082,61531855,61532780,61533676,61533919,61534092,61534985,61535009,61541780,61543644,61543658,61549008,61549010,61550716,61551365,61553050,61554382,61555831,61555833,61556790,61556796,61558184,61558734,61558857,61564684,61572208,61574390,61576613,61578720,61579970,61580951,61581484,61583111,61586876,61587256,61588814,61588816,61590381,61590453,61591191,61591193,61594155,61595912,61595914,61596105,61596221,61598027,61602559,61603785,61605297,61606945,61610881,61612333,61615139,61616544,61622007,61623177,61624949,61625529,61626047,61627519,61631879,61637484,61639939,61639941,61640303,61641387,61642288,61643262,61644349,61647527,61647529,61647878,61648044,61649796,61651244,61654482,61657573,61658114,61658463,61660043,61662546,61664583,61665868,61667231,61668174,61670005,61671285,61671865,61672175,61672626,61678092,61679072,61680513,61681114,61682485,61682487,61682489,61682842,61687334,61687336,61689781,61689783,61691241,61691776,61693623,61695698,61697935,61703444,61705347,61706291,61706538,61707621,61710022,61711398,61711686,61712463,61713409
ENST00000645482	1	35685064	35685139	ENSG00000198467	TPM2	35682273,35682737,35683785,35684032,35684034,35686268,35686542,35687320,35687758
ENST00000375528	2	31888969;31893362	31889070;31893662	ENSG00000204371	EHMT2	31884287,31885587,31887040,31887042,31888623,31889130,31889763,31890044,31893116,31897603
ENST00000376567	1	30895404	30895514	ENSG00000204580	DDR1	30880003,30885700,30885773,30888930,30891852,30892225,30892310,30895228,30897473,30898087
ENST00000409868	1	74380005	74380355	ENSG00000204843	DCTN1	74363132,74366281,74366324,74366875,74367081,74367123,74368282,74374695,74375897,74375987,74376652,74376654,74376656,74376674,74376764,74377968,74384008,74385675,74386728,74386730,74388056
ENST00000624145	2	15781437;15796396	15781655;15796826	ENSG00000206560	ANKRD28	15672775,15673375,15673771,15675547,15675979,15676024,15676030,15676032,15678339,15679119,15679129,15682953,15687382,15688175,15690023,15693715,15696985,15696987,15699927,15700151,15703241,15706555,15708807,15708850,15710190,15711225,15713984,15713986,15715599,15715601,15715603,15715605,15716127,15719519,15721522,15721885,15724439,15724471,15724629,15724849,15728438,15728777,15729491,15732000,15732033,15733657,15737054,15737609,15740081,15740352,15746542,15747493,15748036,15749004,15752561,15752563,15753490,15755164,15756214,15756966,15759820,15760375,15762054,15765083,15766145,15766555,15767162,15768523,15768971,15770226,15770992,15771574,15774326,15775218,15779030,15779297,15783545,15786564,15791560,15794114,15795856,15801718,15803046,15807162,15807400,15809916,15813234,15815441,15818365,15822546,15823210,15823212,15824207,15824734,15825189,15827527,15832514,15832698,15839749,15842316,15842664,15846299,15848543,15850183,15855142
ENST00000265857	1	877905	878327	ENSG00000239857	GET4	879024,879528,879781,883665,884201,885708,885863,888146,888307,888409,889039,889140,889625,889627,896337
